phase,A1_actionId,C_actionId,n_context,B1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
front3,15,2,22,47,2,1,0.47715178634946137,1,1.0,0.045454545454545456
front3,15,7,22,47,2,1,0.46898860361954936,1,1.0,0.045454545454545456
front3,15,11,22,47,2,2,0.43436054192054097,3,0.6666666666666666,0.13636363636363635
front3,15,13,22,47,2,3,0.34430977993958545,4,0.25,0.18181818181818182
front3,15,6,2,47,3,3,0.4950733998522696,1,1.0,0.5
front3,15,13,2,47,3,3,0.31030244549561037,1,0.0,0.5
front3,15,1,5,47,4,1,0.5264098636062651,1,0.0,0.2
front3,15,2,5,47,4,1,0.49995548108899224,3,0.0,0.6
front3,15,13,5,47,4,3,0.318503454651541,1,1.0,0.2
front3,15,1,19,47,5,1,0.4734921471286637,10,0.2,0.5263157894736842
front3,15,2,19,47,5,1,0.4533998136045783,3,0.6666666666666666,0.15789473684210525
front3,15,6,19,47,5,3,0.471100731683914,1,1.0,0.05263157894736842
front3,15,10,19,47,5,2,0.43247569815636683,1,1.0,0.05263157894736842
front3,15,13,19,47,5,3,0.34064522379271883,4,0.25,0.21052631578947367
front3,16,1,2,47,4,1,0.4984473229839984,1,1.0,0.5
front3,16,2,2,47,4,1,0.4730719715768345,1,0.0,0.5
front3,16,2,1,47,5,1,0.4317475666388105,1,0.0,1.0
front3,15,1,14,48,2,1,0.5139848391041696,2,0.5,0.14285714285714285
front3,15,3,14,48,2,3,0.5224921783626747,1,0.0,0.07142857142857142
front3,15,6,14,48,2,2,0.505780167596955,2,0.0,0.14285714285714285
front3,15,9,14,48,2,2,0.4523045812160221,1,1.0,0.07142857142857142
front3,15,10,14,48,2,2,0.4270817323590655,5,0.4,0.35714285714285715
front3,15,10,14,48,2,5,0.48906285605753713,1,1.0,0.07142857142857142
front3,15,12,14,48,2,2,0.43670762507149796,2,0.0,0.14285714285714285
front3,15,1,2,48,3,1,0.5316494555202678,1,1.0,0.5
front3,15,10,2,48,3,2,0.4086266607340277,1,0.0,0.5
front3,15,5,3,48,4,1,0.4725260253180817,1,0.0,0.3333333333333333
front3,15,12,3,48,4,2,0.44083361537223675,2,0.0,0.6666666666666666
front3,15,1,7,48,5,1,0.46925878707111895,1,1.0,0.14285714285714285
front3,15,10,7,48,5,2,0.4008586483666071,4,0.75,0.5714285714285714
front3,15,12,7,48,5,2,0.4116721930295025,2,0.0,0.2857142857142857
front3,16,8,2,48,3,3,0.3620956195078199,1,0.0,0.5
front3,16,9,2,48,3,2,0.4345015147984877,1,1.0,0.5
front3,16,1,3,48,5,1,0.44499063260314253,2,0.5,0.6666666666666666
front3,16,10,3,48,5,5,0.43867184689765953,1,1.0,0.3333333333333333
front3,17,1,3,48,5,1,0.45046939158807503,1,0.0,0.3333333333333333
front3,17,10,3,48,5,2,0.41956445145562477,2,0.5,0.6666666666666666
front3,0,1,27,49,0,1,0.5112785767867246,11,0.2727272727272727,0.4074074074074074
front3,0,2,27,49,0,1,0.4789019311637517,1,0.0,0.037037037037037035
front3,0,3,27,49,0,2,0.5570260589574155,1,1.0,0.037037037037037035
front3,0,5,27,49,0,1,0.4827028698259258,3,0.3333333333333333,0.1111111111111111
front3,0,10,27,49,0,2,0.41007758830761665,9,0.4444444444444444,0.3333333333333333
front3,0,10,27,49,0,3,0.37814873728342696,1,0.0,0.037037037037037035
front3,0,11,27,49,0,3,0.3830320663055846,1,0.0,0.037037037037037035
front3,15,1,4,49,2,1,0.5005593655090244,3,0.3333333333333333,0.75
front3,15,10,4,49,2,3,0.3715540472299968,1,0.0,0.25
front3,15,1,11,49,5,1,0.4593103304522357,9,0.7777777777777778,0.8181818181818182
front3,15,5,11,49,5,1,0.42463733115446783,1,1.0,0.09090909090909091
front3,15,10,11,49,5,2,0.39670045789160224,1,1.0,0.09090909090909091
front3,15,1,12,50,2,1,0.5387994097945522,3,0.0,0.25
front3,15,2,12,50,2,1,0.5064256384506607,5,0.2,0.4166666666666667
front3,15,6,12,50,2,3,0.5299741706406174,1,0.0,0.08333333333333333
front3,15,10,12,50,2,2,0.46007943247318644,3,0.3333333333333333,0.25
front3,15,8,1,50,3,3,0.39209703637937027,1,0.0,1.0
front3,15,6,6,50,4,2,0.5140551746251055,4,0.25,0.6666666666666666
front3,15,9,6,50,4,2,0.4765049001866741,2,1.0,0.3333333333333333
front3,15,1,17,50,5,1,0.49953801127282477,2,0.0,0.11764705882352941
front3,15,2,17,50,5,1,0.4779389938315588,9,0.4444444444444444,0.5294117647058824
front3,15,5,17,50,5,1,0.4726961874862795,1,0.0,0.058823529411764705
front3,15,6,17,50,5,3,0.49336155384054725,1,1.0,0.058823529411764705
front3,15,9,17,50,5,2,0.4446614569910974,3,0.6666666666666666,0.17647058823529413
front3,15,13,17,50,5,3,0.33607121414312,1,0.0,0.058823529411764705
front3,16,1,6,50,2,1,0.5276873343181807,2,0.5,0.3333333333333333
front3,16,2,6,50,2,1,0.4970912915529635,2,0.5,0.3333333333333333
front3,16,10,6,50,2,2,0.4563753797451278,2,0.5,0.3333333333333333
front3,16,6,1,50,4,2,0.49981777468537125,1,0.0,1.0
front3,16,1,10,50,5,1,0.49956529150980256,4,0.75,0.4
front3,16,2,10,50,5,1,0.48230197715458517,2,1.0,0.2
front3,16,3,10,50,5,2,0.5378250750884078,1,1.0,0.1
front3,16,6,10,50,5,2,0.4871406626636238,1,1.0,0.1
front3,16,9,10,50,5,2,0.47074941142742005,2,0.0,0.2
front3,18,3,10,50,4,2,0.5749943698514972,1,1.0,0.1
front3,18,5,10,50,4,1,0.5137135581848593,1,1.0,0.1
front3,18,6,10,50,4,2,0.5259854953250499,3,0.3333333333333333,0.3
front3,18,6,10,50,4,3,0.5256162185479495,2,0.5,0.2
front3,18,8,10,50,4,3,0.40459291582216944,1,0.0,0.1
front3,18,9,10,50,4,2,0.5135321167350984,2,0.0,0.2
front3,18,3,10,50,5,2,0.5351251435715667,1,0.0,0.1
front3,18,5,10,50,5,1,0.4763596380931491,1,1.0,0.1
front3,18,6,10,50,5,2,0.49001940109141867,3,0.3333333333333333,0.3
front3,18,6,10,50,5,3,0.5018646649162439,1,0.0,0.1
front3,18,8,10,50,5,2,0.4351212905830065,1,1.0,0.1
front3,18,9,10,50,5,2,0.49432592864324165,1,1.0,0.1
front3,18,10,10,50,5,2,0.49062989428917747,2,1.0,0.2
front3,0,1,27,51,0,1,0.42446706953974417,8,0.375,0.2962962962962963
front3,0,3,27,51,0,2,0.48957806338801835,1,0.0,0.037037037037037035
front3,0,3,27,51,0,3,0.48944129176025447,3,1.0,0.1111111111111111
front3,0,6,27,51,0,3,0.4070919277679143,1,0.0,0.037037037037037035
front3,0,10,27,51,0,2,0.35299928951276044,13,0.38461538461538464,0.48148148148148145
front3,0,11,27,51,0,2,0.34846667836134104,1,0.0,0.037037037037037035
front3,15,13,1,52,3,3,0.28550715732042764,1,0.0,1.0
front3,15,1,11,52,5,1,0.4353875804667528,4,0.0,0.36363636363636365
front3,15,3,11,52,5,3,0.4859878507117971,1,1.0,0.09090909090909091
front3,15,4,11,52,5,4,0.4895403879623949,1,1.0,0.09090909090909091
front3,15,6,11,52,5,3,0.44103858872842694,2,0.5,0.18181818181818182
front3,15,10,11,52,5,2,0.39617757867734676,2,0.5,0.18181818181818182
front3,15,13,11,52,5,3,0.29725237257106835,1,0.0,0.09090909090909091
front3,16,1,3,52,2,1,0.4659501235097621,3,0.3333333333333333,1.0
front3,16,1,2,52,3,1,0.4670234784764796,1,0.0,0.5
front3,16,3,2,52,3,3,0.5180307554343169,1,0.0,0.5
front3,16,1,3,52,4,1,0.46228868851372473,3,0.3333333333333333,1.0
front3,16,1,2,52,5,1,0.4316258640811114,2,0.0,1.0
front3,17,1,1,52,5,1,0.43696702033756885,1,1.0,1.0
front3,15,1,14,53,2,1,0.4959328293160394,4,0.25,0.2857142857142857
front3,15,4,14,53,2,4,0.529623726104381,1,0.0,0.07142857142857142
front3,15,5,14,53,2,1,0.4718802596036055,1,0.0,0.07142857142857142
front3,15,6,14,53,2,2,0.49086056335838313,4,1.0,0.2857142857142857
front3,15,10,14,53,2,2,0.4274316521336799,4,0.5,0.2857142857142857
front3,15,1,4,53,3,1,0.501405472852805,3,1.0,0.75
front3,15,13,4,53,3,3,0.30914100156567637,1,0.0,0.25
front3,15,1,6,53,4,1,0.5063222437672499,2,0.5,0.3333333333333333
front3,15,5,6,53,4,1,0.4696483433198011,1,0.0,0.16666666666666666
front3,15,6,6,53,4,3,0.48538657209265157,2,0.0,0.3333333333333333
front3,15,13,6,53,4,3,0.2996818794977219,1,1.0,0.16666666666666666
front3,15,1,14,53,5,1,0.4881683162748011,5,0.4,0.35714285714285715
front3,15,6,14,53,5,2,0.4741231975662981,2,0.5,0.14285714285714285
front3,15,6,14,53,5,3,0.4856131183114097,4,0.75,0.2857142857142857
front3,15,8,14,53,5,3,0.38530365994832444,1,0.0,0.07142857142857142
front3,15,10,14,53,5,2,0.4424252245067519,2,1.0,0.14285714285714285
front3,16,8,1,53,2,3,0.368693504915823,1,0.0,1.0
front3,16,1,8,53,4,1,0.49303135096327666,6,0.16666666666666666,0.75
front3,16,3,8,53,4,3,0.5397522412245317,1,1.0,0.125
front3,16,6,8,53,4,2,0.47854026885281054,1,1.0,0.125
front3,16,1,3,53,5,1,0.45042239326786576,2,0.5,0.6666666666666666
front3,16,6,3,53,5,3,0.44715564081582865,1,0.0,0.3333333333333333
front3,17,8,1,53,2,3,0.410691458592683,1,0.0,1.0
front3,17,3,4,53,4,3,0.5352712668825828,1,0.0,0.25
front3,17,6,4,53,4,2,0.48219531633554935,3,0.6666666666666666,0.75
front3,17,1,9,53,5,1,0.45172759902732856,2,1.0,0.2222222222222222
front3,17,5,9,53,5,1,0.43944353921871016,1,0.0,0.1111111111111111
front3,17,6,9,53,5,2,0.45292017510839144,3,0.3333333333333333,0.3333333333333333
front3,17,6,9,53,5,3,0.4648725996818974,2,1.0,0.2222222222222222
front3,17,10,9,53,5,2,0.4238042594797412,1,0.0,0.1111111111111111
front3,0,1,29,54,0,1,0.5188831711641769,5,1.0,0.1724137931034483
front3,0,2,29,54,0,1,0.48692687284092545,4,0.75,0.13793103448275862
front3,0,6,29,54,0,3,0.4958593013036653,14,0.35714285714285715,0.4827586206896552
front3,0,7,29,54,0,1,0.45604248575661405,1,1.0,0.034482758620689655
front3,0,10,29,54,0,2,0.42276335290958716,2,0.0,0.06896551724137931
front3,0,11,29,54,0,2,0.42439196867656687,1,0.0,0.034482758620689655
front3,0,11,29,54,0,3,0.39203657343824266,1,0.0,0.034482758620689655
front3,0,13,29,54,0,3,0.2930369348209658,1,0.0,0.034482758620689655
front3,15,1,4,54,1,1,0.5025178064951921,3,0.3333333333333333,0.75
front3,15,5,4,54,1,1,0.48270814454144545,1,0.0,0.25
front3,15,1,2,54,2,1,0.5021520245091229,2,0.0,1.0
front3,15,1,3,54,4,1,0.5351651557012594,2,0.5,0.6666666666666666
front3,15,10,3,54,4,2,0.4294051197933964,1,0.0,0.3333333333333333
front3,15,1,12,54,5,1,0.49477691405860563,7,0.42857142857142855,0.5833333333333334
front3,15,2,12,54,5,1,0.47373087061599567,1,1.0,0.08333333333333333
front3,15,7,12,54,5,1,0.43422323265241775,1,1.0,0.08333333333333333
front3,15,10,12,54,5,2,0.42585424320750404,2,0.5,0.16666666666666666
front3,15,13,12,54,5,3,0.31048402244400514,1,0.0,0.08333333333333333
front3,16,1,3,54,1,1,0.4987554093972976,2,0.5,0.6666666666666666
front3,16,5,3,54,1,1,0.4760442126366677,1,1.0,0.3333333333333333
front3,16,1,2,54,2,1,0.4964644842035071,2,0.5,1.0
front3,16,1,2,54,3,1,0.49811529646990343,1,0.0,0.5
front3,16,2,2,54,3,1,0.46914651659273765,1,0.0,0.5
front3,15,1,4,55,2,1,0.6473232061536733,3,0.6666666666666666,0.75
front3,15,10,4,55,2,2,0.5903877271798775,1,1.0,0.25
front3,15,6,1,55,4,3,0.629902404042169,1,1.0,1.0
front3,16,1,15,55,2,1,0.6424060529355162,9,0.5555555555555556,0.6
front3,16,2,15,55,2,1,0.6158560942178171,1,1.0,0.06666666666666667
front3,16,4,15,55,2,1,0.645306996846232,1,1.0,0.06666666666666667
front3,16,7,15,55,2,3,0.6016811079788439,2,1.0,0.13333333333333333
front3,16,10,15,55,2,2,0.5810727367103438,1,1.0,0.06666666666666667
front3,16,11,15,55,2,2,0.5808257042842305,1,1.0,0.06666666666666667
front3,16,6,1,55,3,3,0.6318327410817753,1,1.0,1.0
front3,16,5,2,55,4,1,0.6110508634619071,1,0.0,0.5
front3,16,6,2,55,4,3,0.6234673138872769,1,1.0,0.5
front3,0,1,24,56,0,1,0.522703981024672,18,0.5555555555555556,0.75
front3,0,3,24,56,0,3,0.5790005851385781,2,0.0,0.08333333333333333
front3,0,10,24,56,0,2,0.43951739973926207,4,0.25,0.16666666666666666
front3,15,1,2,56,5,1,0.515096932477853,2,1.0,1.0
front3,16,1,3,56,4,1,0.5098182026287619,3,0.0,1.0
front3,16,1,3,56,5,1,0.46406184411036694,1,1.0,0.3333333333333333
front3,16,10,3,56,5,2,0.4309149809048223,2,1.0,0.6666666666666666
front3,17,1,6,56,4,1,0.560101161920354,5,0.6,0.8333333333333334
front3,17,10,6,56,4,2,0.47973708328052383,1,1.0,0.16666666666666666
front3,17,1,6,56,5,1,0.4973639582869838,4,1.0,0.6666666666666666
front3,17,10,6,56,5,2,0.4819138297110499,1,0.0,0.16666666666666666
front3,17,14,6,56,5,3,0.3283401336611523,1,1.0,0.16666666666666666
front3,0,1,24,57,0,1,0.5012198504005333,2,0.5,0.08333333333333333
front3,0,3,24,57,0,3,0.49229117957118,4,0.5,0.16666666666666666
front3,0,5,24,57,0,1,0.45445259630713064,1,0.0,0.041666666666666664
front3,0,8,24,57,0,2,0.3868813478877417,1,1.0,0.041666666666666664
front3,0,9,24,57,0,2,0.4245758977789418,1,0.0,0.041666666666666664
front3,0,10,24,57,0,2,0.40079673333672455,2,0.0,0.08333333333333333
front3,0,10,24,57,0,3,0.3757877256914137,1,0.0,0.041666666666666664
front3,0,12,24,57,0,2,0.40315562740127947,11,0.18181818181818182,0.4583333333333333
front3,0,12,24,57,0,3,0.399887525684886,1,0.0,0.041666666666666664
front3,15,13,2,57,1,3,0.31496964830424484,2,0.0,1.0
front3,15,1,6,57,2,1,0.4594490262879877,1,0.0,0.16666666666666666
front3,15,3,6,57,2,3,0.45930633810426436,1,0.0,0.16666666666666666
front3,15,6,6,57,2,3,0.4534022966804103,1,1.0,0.16666666666666666
front3,15,11,6,57,2,2,0.3796016931635777,1,0.0,0.16666666666666666
front3,15,12,6,57,2,2,0.379108040557765,2,0.5,0.3333333333333333
front3,15,1,3,57,3,1,0.46848953959794853,1,0.0,0.3333333333333333
front3,15,10,3,57,3,2,0.36515224078418435,1,1.0,0.3333333333333333
front3,15,12,3,57,3,0,0.00817182081211019,1,0.0,0.3333333333333333
front3,15,1,18,57,4,1,0.46686045352044153,3,0.6666666666666666,0.16666666666666666
front3,15,2,18,57,4,1,0.43846909207121304,1,1.0,0.05555555555555555
front3,15,5,18,57,4,1,0.4341221579230152,6,0.16666666666666666,0.3333333333333333
front3,15,6,18,57,4,3,0.44527584844566426,3,0.3333333333333333,0.16666666666666666
front3,15,10,18,57,4,2,0.37719538268205044,2,0.0,0.1111111111111111
front3,15,12,18,57,4,2,0.3812863278829447,2,0.5,0.1111111111111111
front3,15,13,18,57,4,3,0.2525787549416604,1,0.0,0.05555555555555555
front3,15,1,39,57,5,1,0.41792169861934564,8,0.5,0.20512820512820512
front3,15,5,39,57,5,1,0.39657463631534257,5,0.6,0.1282051282051282
front3,15,6,39,57,5,3,0.412570459787615,2,0.0,0.05128205128205128
front3,15,7,39,57,5,1,0.36266518911508683,1,1.0,0.02564102564102564
front3,15,10,39,57,5,2,0.34826713792109804,10,0.5,0.2564102564102564
front3,15,10,39,57,5,3,0.32171588575525295,1,0.0,0.02564102564102564
front3,15,10,39,57,5,5,0.3955680045959436,1,0.0,0.02564102564102564
front3,15,11,39,57,5,2,0.35265948561423943,5,0.4,0.1282051282051282
front3,15,12,39,57,5,2,0.35327010778921814,6,0.3333333333333333,0.15384615384615385
front3,16,6,3,57,1,3,0.44886084136274995,2,1.0,0.6666666666666666
front3,16,13,3,57,1,3,0.31435569427534077,1,0.0,0.3333333333333333
front3,16,1,5,57,2,1,0.4550150822678233,4,1.0,0.8
front3,16,10,5,57,2,2,0.3778605840844882,1,0.0,0.2
front3,16,1,9,57,4,1,0.45430901244492516,2,0.0,0.2222222222222222
front3,16,2,9,57,4,1,0.4280172972246708,1,1.0,0.1111111111111111
front3,16,3,9,57,4,2,0.4839096484800677,2,0.5,0.2222222222222222
front3,16,6,9,57,4,3,0.43114055418190467,3,0.3333333333333333,0.3333333333333333
front3,16,13,9,57,4,3,0.2679193346822346,1,1.0,0.1111111111111111
front3,16,1,13,57,5,1,0.41248595048173126,7,0.42857142857142855,0.5384615384615384
front3,16,6,13,57,5,3,0.4079528400449217,3,0.3333333333333333,0.23076923076923078
front3,16,10,13,57,5,2,0.3410065590093368,1,1.0,0.07692307692307693
front3,16,11,13,57,5,2,0.34833620557380157,1,0.0,0.07692307692307693
front3,16,13,13,57,5,3,0.24916764765229768,1,1.0,0.07692307692307693
front3,15,1,5,58,4,1,0.6182676850997227,3,1.0,0.6
front3,15,6,5,58,4,3,0.595929453849784,2,0.5,0.4
front3,15,1,10,58,5,0,0.02104439018959351,1,0.0,0.1
front3,15,1,10,58,5,1,0.5800145644373749,6,0.6666666666666666,0.6
front3,15,6,10,58,5,3,0.5768566787305773,1,0.0,0.1
front3,15,10,10,58,5,2,0.4753075222518953,1,1.0,0.1
front3,15,11,10,58,5,2,0.48642366709201534,1,1.0,0.1
front3,16,1,4,58,4,1,0.5980125636002468,1,1.0,0.25
front3,16,6,4,58,4,3,0.5815246717146607,2,0.5,0.5
front3,16,10,4,58,4,2,0.509122563808877,1,1.0,0.25
front3,0,1,45,59,0,1,0.487723785391289,12,0.6666666666666666,0.26666666666666666
front3,0,2,45,59,0,1,0.45558663700889324,21,0.38095238095238093,0.4666666666666667
front3,0,5,45,59,0,1,0.4581510680203189,1,0.0,0.022222222222222223
front3,0,6,45,59,0,3,0.4654020727053926,2,0.0,0.044444444444444446
front3,0,10,45,59,0,2,0.3890679719462246,2,0.0,0.044444444444444446
front3,0,10,45,59,0,3,0.3576778291009831,1,0.0,0.022222222222222223
front3,0,11,45,59,0,3,0.3614427081388682,4,0.25,0.08888888888888889
front3,0,13,45,59,0,3,0.2669667658235693,2,0.0,0.044444444444444446
front3,15,7,1,61,3,1,0.5978679156196982,1,1.0,1.0
front3,15,1,6,61,4,1,0.6651921862337133,2,0.5,0.3333333333333333
front3,15,2,6,61,4,1,0.6361602916843836,1,0.0,0.16666666666666666
front3,15,6,6,61,4,3,0.6391970980937193,2,1.0,0.3333333333333333
front3,15,13,6,61,4,3,0.4279751745060796,1,0.0,0.16666666666666666
front3,15,1,4,61,5,1,0.6439873340596256,2,0.5,0.5
front3,15,6,4,61,5,3,0.625019310387996,1,1.0,0.25
front3,15,7,4,61,5,1,0.5837448584484779,1,0.0,0.25
front3,16,1,2,61,5,1,0.6067436218391512,1,0.0,0.5
front3,16,6,2,61,5,3,0.6143442522142364,1,1.0,0.5
front3,0,1,22,62,0,1,0.5751008444940479,5,0.6,0.22727272727272727
front3,0,2,22,62,0,1,0.5413426967707973,4,0.0,0.18181818181818182
front3,0,6,22,62,0,3,0.5509658927843399,5,0.4,0.22727272727272727
front3,0,10,22,62,0,2,0.46911270229277585,3,0.0,0.13636363636363635
front3,0,11,22,62,0,2,0.47780106928011146,2,0.5,0.09090909090909091
front3,0,11,22,62,0,3,0.44336475092197997,1,0.0,0.045454545454545456
front3,0,13,22,62,0,3,0.34094328627696596,2,1.0,0.09090909090909091
front3,15,2,6,62,1,1,0.5391772144994774,4,1.0,0.6666666666666666
front3,15,5,6,62,1,1,0.542868263934835,2,0.5,0.3333333333333333
front3,15,1,6,62,4,1,0.5582715166277029,2,0.5,0.3333333333333333
front3,15,2,6,62,4,1,0.528536989078546,2,0.5,0.3333333333333333
front3,15,5,6,62,4,1,0.5178430362800365,2,0.5,0.3333333333333333
front3,15,1,29,62,5,1,0.5200041189768281,19,0.5789473684210527,0.6551724137931034
front3,15,2,29,62,5,1,0.49991626124077226,2,0.0,0.06896551724137931
front3,15,5,29,62,5,1,0.48695524397720336,2,0.0,0.06896551724137931
front3,15,7,29,62,5,1,0.4679361114747736,1,0.0,0.034482758620689655
front3,15,10,29,62,5,2,0.4735971470373349,2,1.0,0.06896551724137931
front3,15,11,29,62,5,2,0.4722019292883678,3,1.0,0.10344827586206896
front3,15,2,4,63,2,1,0.49614838723509874,2,0.5,0.5
front3,15,7,4,63,2,3,0.4772368133862146,1,1.0,0.25
front3,15,10,4,63,2,2,0.4669326804546617,1,1.0,0.25
front3,15,1,6,63,4,1,0.5341655876506431,5,0.8,0.8333333333333334
front3,15,8,6,63,4,3,0.3894353161474129,1,1.0,0.16666666666666666
front3,15,1,9,63,5,1,0.49747753588259935,3,0.6666666666666666,0.3333333333333333
front3,15,2,9,63,5,1,0.47980435182100944,3,0.6666666666666666,0.3333333333333333
front3,15,5,9,63,5,1,0.4691234146753714,1,1.0,0.1111111111111111
front3,15,11,9,63,5,2,0.4617318561475883,1,0.0,0.1111111111111111
front3,15,13,9,63,5,3,0.345023428435982,1,0.0,0.1111111111111111
front3,15,6,1,64,1,3,0.4786417297502661,1,0.0,1.0
front3,15,1,74,64,2,1,0.4834071905961801,24,0.4583333333333333,0.32432432432432434
front3,15,2,74,64,2,1,0.45120453419638284,5,0.4,0.06756756756756757
front3,15,4,74,64,2,1,0.4784510002597589,1,1.0,0.013513513513513514
front3,15,4,74,64,2,4,0.5063633778348529,1,1.0,0.013513513513513514
front3,15,5,74,64,2,1,0.45746674261804776,3,0.3333333333333333,0.04054054054054054
front3,15,6,74,64,2,2,0.4733864817476613,1,0.0,0.013513513513513514
front3,15,6,74,64,2,3,0.47336136860755496,3,0.3333333333333333,0.04054054054054054
front3,15,7,74,64,2,3,0.42569865609160457,1,1.0,0.013513513513513514
front3,15,9,74,64,2,2,0.4252327971612752,2,0.5,0.02702702702702703
front3,15,10,74,64,2,2,0.4003068587314526,13,0.23076923076923078,0.17567567567567569
front3,15,10,74,64,2,5,0.4600369793417772,1,0.0,0.013513513513513514
front3,15,11,74,64,2,2,0.40353226939792863,3,0.6666666666666666,0.04054054054054054
front3,15,12,74,64,2,2,0.41318308557292055,8,0.25,0.10810810810810811
front3,15,12,74,64,2,5,0.4862767897355389,1,0.0,0.013513513513513514
front3,15,13,74,64,2,3,0.3096009928515126,7,0.42857142857142855,0.0945945945945946
front3,15,1,12,64,3,1,0.4996903019849448,5,0.0,0.4166666666666667
front3,15,6,12,64,3,3,0.4687746812377203,2,1.0,0.16666666666666666
front3,15,7,12,64,3,1,0.42585590061250317,1,1.0,0.08333333333333333
front3,15,9,12,64,3,2,0.4033269737655225,2,0.5,0.16666666666666666
front3,15,10,12,64,3,2,0.37887598564781744,1,0.0,0.08333333333333333
front3,15,11,12,64,3,3,0.3536778187606476,1,1.0,0.08333333333333333
front3,15,1,21,64,4,1,0.49627773517509677,3,0.0,0.14285714285714285
front3,15,3,21,64,4,3,0.5285700659540609,1,0.0,0.047619047619047616
front3,15,6,21,64,4,3,0.476400019376089,7,0.42857142857142855,0.3333333333333333
front3,15,9,21,64,4,2,0.42919749118085104,1,0.0,0.047619047619047616
front3,15,12,21,64,4,2,0.41632151708705817,7,0.42857142857142855,0.3333333333333333
front3,15,13,21,64,4,3,0.2810073871734567,2,0.0,0.09523809523809523
front3,15,1,131,64,5,0,0.009121537585340622,2,0.0,0.015267175572519083
front3,15,1,131,64,5,1,0.45924315741313376,44,0.5909090909090909,0.33587786259541985
front3,15,2,131,64,5,1,0.43707301041911867,4,0.5,0.030534351145038167
front3,15,6,131,64,5,3,0.44849632560137687,12,0.4166666666666667,0.0916030534351145
front3,15,7,131,64,5,1,0.39889309436569764,2,0.5,0.015267175572519083
front3,15,9,131,64,5,2,0.3945088484894171,1,0.0,0.007633587786259542
front3,15,10,131,64,5,2,0.3818817819195251,26,0.23076923076923078,0.1984732824427481
front3,15,10,131,64,5,3,0.3525482244308276,3,0.0,0.022900763358778626
front3,15,10,131,64,5,5,0.4277881503581638,1,0.0,0.007633587786259542
front3,15,11,131,64,5,2,0.38711918698045134,12,0.4166666666666667,0.0916030534351145
front3,15,12,131,64,5,2,0.40084074111912593,16,0.5625,0.12213740458015267
front3,15,12,131,64,5,5,0.4583471306888276,2,0.5,0.015267175572519083
front3,15,13,131,64,5,3,0.27535741375681055,6,0.6666666666666666,0.04580152671755725
front3,16,1,12,64,2,1,0.47325532558117733,6,0.3333333333333333,0.5
front3,16,5,12,64,2,1,0.4500574037162443,1,1.0,0.08333333333333333
front3,16,6,12,64,2,3,0.4697310931253771,1,1.0,0.08333333333333333
front3,16,10,12,64,2,2,0.39290209936646114,2,0.5,0.16666666666666666
front3,16,13,12,64,2,3,0.32241159465967295,2,0.5,0.16666666666666666
front3,16,1,11,64,3,1,0.4814642112285266,4,0.0,0.36363636363636365
front3,16,2,11,64,3,1,0.4501955318311095,2,0.0,0.18181818181818182
front3,16,6,11,64,3,3,0.4643834561814925,3,0.3333333333333333,0.2727272727272727
front3,16,10,11,64,3,2,0.3841476295620316,2,0.5,0.18181818181818182
front3,16,1,24,64,4,1,0.47821883269079973,3,0.6666666666666666,0.125
front3,16,2,24,64,4,1,0.4506177702958128,1,1.0,0.041666666666666664
front3,16,3,24,64,4,2,0.5087475456501965,3,0.3333333333333333,0.125
front3,16,4,24,64,4,4,0.5255705510209163,1,1.0,0.041666666666666664
front3,16,5,24,64,4,1,0.4470792906611465,5,0.4,0.20833333333333334
front3,16,6,24,64,4,3,0.4598242498770355,6,0.3333333333333333,0.25
front3,16,11,24,64,4,2,0.39142194035207534,1,1.0,0.041666666666666664
front3,16,11,24,64,4,3,0.36576100095950687,1,0.0,0.041666666666666664
front3,16,13,24,64,4,0,0.009293354414230222,1,0.0,0.041666666666666664
front3,16,13,24,64,4,3,0.2769812284869172,2,0.0,0.08333333333333333
front3,16,1,53,64,5,1,0.4399182377322335,19,0.2631578947368421,0.3584905660377358
front3,16,2,53,64,5,1,0.4210303091104332,1,0.0,0.018867924528301886
front3,16,5,53,64,5,1,0.4156070679130617,9,0.3333333333333333,0.16981132075471697
front3,16,6,53,64,5,3,0.43699888987460694,6,0.16666666666666666,0.11320754716981132
front3,16,7,53,64,5,1,0.3902960631190833,2,0.0,0.03773584905660377
front3,16,7,53,64,5,3,0.4012095094171933,2,0.0,0.03773584905660377
front3,16,10,53,64,5,2,0.3910386999680513,4,0.5,0.07547169811320754
front3,16,11,53,64,5,2,0.39315034420559863,3,0.6666666666666666,0.05660377358490566
front3,16,13,53,64,5,0,0.009334230656119947,1,0.0,0.018867924528301886
front3,16,13,53,64,5,3,0.29501453836866565,6,0.3333333333333333,0.11320754716981132
front3,17,1,1,64,2,4,0.510297869503791,1,0.0,1.0
front3,17,1,6,64,4,1,0.5175353159489732,3,1.0,0.5
front3,17,6,6,64,4,3,0.5095053333324416,3,1.0,0.5
front3,17,1,4,64,5,1,0.4398246050762561,2,0.5,0.5
front3,17,3,4,64,5,3,0.49418692699164335,1,1.0,0.25
front3,17,6,4,64,5,3,0.44707913198546845,1,0.0,0.25
front3,18,1,2,64,4,1,0.506662629822913,1,0.0,0.5
front3,18,13,2,64,4,3,0.3007214270952996,1,0.0,0.5
front3,18,1,7,64,5,1,0.42553011930417345,7,0.2857142857142857,1.0
