phase,A1_actionId,C_actionId,n_context,A1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
late,15,6,2,34,5,3,0.8863361276888573,1,1.0,0.5
late,15,10,2,34,5,2,0.789079719966326,1,1.0,0.5
late,17,1,2,34,2,1,0.8952645841023031,1,1.0,0.5
late,17,10,2,34,2,2,0.8278646353906757,1,1.0,0.5
late,17,3,1,34,3,3,0.9125280543458372,1,0.0,1.0
late,0,1,10,35,0,1,0.9010534310803383,5,0.6,0.5
late,0,2,10,35,0,1,0.8893369192394935,1,1.0,0.1
late,0,4,10,35,0,1,0.9012769886972658,2,0.5,0.2
late,0,11,10,35,0,2,0.8034121223026442,1,1.0,0.1
late,0,13,10,35,0,3,0.6655199301184108,1,1.0,0.1
late,1,1,18,35,1,1,0.5890112364843823,5,1.0,0.2777777777777778
late,1,2,18,35,1,0,0.01672061185203987,1,0.0,0.05555555555555555
late,1,2,18,35,1,1,0.5694146760188136,2,0.5,0.1111111111111111
late,1,5,18,35,1,0,0.01666682466559153,1,0.0,0.05555555555555555
late,1,5,18,35,1,1,0.5435858556050166,3,0.3333333333333333,0.16666666666666666
late,1,6,18,35,1,0,0.016456428416660028,1,0.0,0.05555555555555555
late,1,6,18,35,1,3,0.5619897800627858,3,0.0,0.16666666666666666
late,1,13,18,35,1,0,0.016531451919751756,1,0.0,0.05555555555555555
late,1,13,18,35,1,3,0.29675898986028226,1,0.0,0.05555555555555555
late,2,2,5,35,1,1,0.5785199420305844,4,0.25,0.8
late,2,13,5,35,1,3,0.29745159842746954,1,0.0,0.2
late,4,1,10,35,1,1,0.5657670457935822,1,1.0,0.1
late,4,2,10,35,1,0,0.0162181177820636,1,0.0,0.1
late,4,2,10,35,1,1,0.5406895744629816,1,0.0,0.1
late,4,3,10,35,1,2,0.5518144746137394,1,1.0,0.1
late,4,5,10,35,1,1,0.518178382919389,1,1.0,0.1
late,4,6,10,35,1,3,0.5289926572043697,4,0.75,0.4
late,4,13,10,35,1,3,0.2777269479759365,1,0.0,0.1
late,5,1,2,35,1,1,0.5642869846814437,1,1.0,0.5
late,5,13,2,35,1,3,0.28992151396493804,1,0.0,0.5
late,6,2,11,35,3,1,0.5520037311422386,3,0.6666666666666666,0.2727272727272727
late,6,6,11,35,3,3,0.5565918652537175,4,0.5,0.36363636363636365
late,6,13,11,35,3,3,0.27082080064851316,4,0.0,0.36363636363636365
late,7,2,3,35,1,1,0.5825169099234156,1,1.0,0.3333333333333333
late,7,13,3,35,1,3,0.33852340959320504,2,0.0,0.6666666666666666
late,10,2,5,35,2,1,0.551779758855317,3,0.3333333333333333,0.6
late,10,13,5,35,2,3,0.32387497105567464,2,0.0,0.4
late,11,1,23,35,2,1,0.5848096338196893,4,1.0,0.17391304347826086
late,11,2,23,35,2,1,0.561345076978226,4,0.5,0.17391304347826086
late,11,4,23,35,2,1,0.584734251567165,2,0.5,0.08695652173913043
late,11,6,23,35,2,3,0.5747293321519642,5,1.0,0.21739130434782608
late,11,7,23,35,2,1,0.5206327915923988,2,1.0,0.08695652173913043
late,11,11,23,35,2,3,0.5026766112441544,1,0.0,0.043478260869565216
late,11,13,23,35,2,3,0.3175707141483866,5,0.0,0.21739130434782608
late,11,2,4,35,3,1,0.5298995479832403,1,0.0,0.25
late,11,6,4,35,3,3,0.5504914657668641,3,1.0,0.75
late,13,2,11,35,3,0,0.016781846541572016,1,0.0,0.09090909090909091
late,13,2,11,35,3,1,0.5093819803660936,3,0.6666666666666666,0.2727272727272727
late,13,5,11,35,3,1,0.49340645657462456,1,1.0,0.09090909090909091
late,13,6,11,35,3,3,0.5291916400334902,3,0.6666666666666666,0.2727272727272727
late,13,13,11,35,3,3,0.25495308429521035,1,1.0,0.09090909090909091
late,13,14,11,35,3,0,0.015934939584457453,1,0.0,0.09090909090909091
late,13,14,11,35,3,1,0.19888403642909,1,0.0,0.09090909090909091
late,14,14,1,35,1,1,0.27780638276013675,1,1.0,1.0
late,15,1,2,35,2,1,0.9161392146465563,1,1.0,0.5
late,15,6,2,35,2,3,0.9073669447474014,1,1.0,0.5
late,15,2,1,35,3,1,0.8978154439625514,1,1.0,1.0
late,17,2,1,35,5,1,0.8755968981132789,1,1.0,1.0
late,1,1,7,36,1,1,0.6315877758178068,2,1.0,0.2857142857142857
late,1,2,7,36,1,1,0.6137113886746782,4,0.5,0.5714285714285714
late,1,13,7,36,1,3,0.3289030452655533,1,0.0,0.14285714285714285
late,2,2,5,36,1,1,0.5988051667678085,4,0.75,0.8
late,2,13,5,36,1,3,0.31620736378085973,1,0.0,0.2
late,5,13,1,36,1,3,0.31941217375061204,1,1.0,1.0
late,6,1,9,36,3,1,0.590128835068129,1,1.0,0.1111111111111111
late,6,2,9,36,3,1,0.5597277385232737,3,0.6666666666666666,0.3333333333333333
late,6,6,9,36,3,3,0.5726637892489589,5,0.8,0.5555555555555556
late,7,13,1,36,1,3,0.35874156479023406,1,0.0,1.0
late,10,6,1,36,2,3,0.587867466120706,1,0.0,1.0
late,10,2,1,36,3,1,0.5468021700323564,1,0.0,1.0
late,11,1,4,36,2,1,0.5989809165267665,2,0.5,0.5
late,11,2,4,36,2,1,0.5768310154598194,1,0.0,0.25
late,11,6,4,36,2,3,0.5844937427255866,1,1.0,0.25
late,11,5,2,36,3,1,0.5396952308458374,1,0.0,0.5
late,11,13,2,36,3,3,0.24872480591673174,1,0.0,0.5
late,13,1,4,36,3,1,0.5802971059303696,1,1.0,0.25
late,13,6,4,36,3,3,0.5730485602450268,2,0.5,0.5
late,13,13,4,36,3,3,0.29836506824965203,1,0.0,0.25
late,15,1,2,36,5,1,0.9314860339028592,1,1.0,0.5
late,15,6,2,36,5,3,0.9273893500818924,1,1.0,0.5
late,17,1,2,36,5,1,0.9307254716195841,1,1.0,0.5
late,17,4,2,36,5,4,0.9484536887239814,1,1.0,0.5
late,1,1,21,37,1,0,0.01171178975940143,1,0.0,0.047619047619047616
late,1,1,21,37,1,1,0.540465840882636,2,1.0,0.09523809523809523
late,1,2,21,37,1,0,0.012239937353084854,1,0.0,0.047619047619047616
late,1,2,21,37,1,1,0.5245220754996225,1,0.0,0.047619047619047616
late,1,5,21,37,1,1,0.4904126564263483,2,0.5,0.09523809523809523
late,1,6,21,37,1,3,0.5082065594165492,1,0.0,0.047619047619047616
late,1,9,21,37,1,2,0.47974594351231153,1,0.0,0.047619047619047616
late,1,12,21,37,1,2,0.4492626726316536,6,0.3333333333333333,0.2857142857142857
late,1,13,21,37,1,0,0.012120778192809925,4,0.0,0.19047619047619047
late,1,13,21,37,1,3,0.24466539910818014,1,0.0,0.047619047619047616
late,1,14,21,37,1,3,0.2247866176115657,1,0.0,0.047619047619047616
late,2,1,8,37,1,0,0.01180572341850801,1,0.0,0.125
late,2,1,8,37,1,1,0.5291193205999614,1,1.0,0.125
late,2,2,8,37,1,1,0.510347577595166,2,0.5,0.25
late,2,9,8,37,1,2,0.46528512940909666,1,1.0,0.125
late,2,12,8,37,1,2,0.4336340009101733,3,0.3333333333333333,0.375
late,2,5,1,37,4,1,0.48298317225264126,1,1.0,1.0
late,3,3,1,37,3,3,0.61171976400376,1,0.0,1.0
late,5,1,14,37,1,1,0.5059292736289863,1,0.0,0.07142857142857142
late,5,2,14,37,1,1,0.4786466611236679,3,0.3333333333333333,0.21428571428571427
late,5,5,14,37,1,1,0.4624233480008573,2,0.5,0.14285714285714285
late,5,12,14,37,1,2,0.42153809855049224,5,0.2,0.35714285714285715
late,5,13,14,37,1,3,0.2325939112882654,3,0.0,0.21428571428571427
late,6,1,2,37,3,1,0.5056964481675389,1,1.0,0.5
late,6,12,2,37,3,2,0.40661560835710436,1,1.0,0.5
late,7,13,1,37,3,3,0.24988071829743344,1,0.0,1.0
late,8,1,5,37,3,1,0.5075369482869692,2,1.0,0.4
late,8,2,5,37,3,1,0.4786063648031007,1,1.0,0.2
late,8,5,5,37,3,1,0.46027017605019693,2,0.5,0.4
late,10,2,13,37,2,1,0.5027618973796274,3,0.6666666666666666,0.23076923076923078
late,10,3,13,37,2,3,0.5264462924498717,1,0.0,0.07692307692307693
late,10,5,13,37,2,1,0.48348162715499404,1,0.0,0.07692307692307693
late,10,8,13,37,2,3,0.4141416931128735,1,1.0,0.07692307692307693
late,10,10,13,37,2,5,0.5247178462889406,1,1.0,0.07692307692307693
late,10,12,13,37,2,2,0.4706967204105108,3,0.6666666666666666,0.23076923076923078
late,10,13,13,37,2,3,0.26475384481818676,3,0.0,0.23076923076923078
late,10,5,1,37,3,1,0.45986456030192446,1,0.0,1.0
late,10,1,3,37,5,1,0.49708609796700426,1,1.0,0.3333333333333333
late,10,5,3,37,5,1,0.45653915465439737,1,0.0,0.3333333333333333
late,10,12,3,37,5,2,0.49340777389163476,1,1.0,0.3333333333333333
late,11,10,1,37,2,2,0.4744950783518207,1,1.0,1.0
late,12,1,53,37,2,1,0.5099082645982583,12,0.25,0.22641509433962265
late,12,1,53,37,2,4,0.5739805248158697,1,1.0,0.018867924528301886
late,12,2,53,37,2,1,0.4858647528386185,1,1.0,0.018867924528301886
late,12,2,53,37,2,4,0.5552610941000479,1,0.0,0.018867924528301886
late,12,3,53,37,2,3,0.5069030143363481,2,0.5,0.03773584905660377
late,12,5,53,37,2,1,0.46697335450451305,12,0.4166666666666667,0.22641509433962265
late,12,6,53,37,2,3,0.5106335633360929,1,0.0,0.018867924528301886
late,12,9,53,37,2,2,0.4736878680311244,1,1.0,0.018867924528301886
late,12,12,53,37,2,2,0.4634652988188887,16,0.4375,0.3018867924528302
late,12,12,53,37,2,3,0.4547370924622385,1,1.0,0.018867924528301886
late,12,13,53,37,2,3,0.277493652402906,4,0.25,0.07547169811320754
late,12,14,53,37,2,3,0.22429779943503902,1,0.0,0.018867924528301886
late,12,1,12,37,5,1,0.5026833428526375,1,0.0,0.08333333333333333
late,12,3,12,37,5,3,0.5279530881690161,1,1.0,0.08333333333333333
late,12,5,12,37,5,1,0.46289574611780154,1,0.0,0.08333333333333333
late,12,12,12,37,5,2,0.46765348492580855,5,0.4,0.4166666666666667
late,12,13,12,37,5,3,0.2752050909046019,2,0.5,0.16666666666666666
late,12,14,12,37,5,3,0.21736041738989387,2,0.0,0.16666666666666666
late,13,2,4,37,3,1,0.456693528291967,1,0.0,0.25
late,13,12,4,37,3,2,0.3960573890008279,3,0.6666666666666666,0.75
late,14,14,3,37,1,3,0.20532412952068954,3,0.0,1.0
late,14,14,2,37,3,3,0.19774264408034553,2,0.0,1.0
late,15,5,2,37,2,1,0.8634896920737496,1,1.0,0.5
late,15,8,2,37,2,3,0.7989350043285619,1,1.0,0.5
late,15,1,1,37,3,1,0.9036728790431965,1,1.0,1.0
late,15,1,8,37,4,1,0.9005771216309414,4,1.0,0.5
late,15,3,8,37,4,3,0.8892537366463011,2,1.0,0.25
late,15,5,8,37,4,1,0.8730060637936644,1,1.0,0.125
late,15,12,8,37,4,2,0.7862296488406358,1,1.0,0.125
late,15,1,13,37,5,1,0.9007230872312062,6,0.6666666666666666,0.46153846153846156
late,15,3,13,37,5,3,0.8961078429414719,2,1.0,0.15384615384615385
late,15,5,13,37,5,1,0.8752622569816076,1,1.0,0.07692307692307693
late,15,10,13,37,5,3,0.788796148437735,1,1.0,0.07692307692307693
late,15,12,13,37,5,2,0.8109182125527556,3,0.6666666666666666,0.23076923076923078
late,1,1,18,38,1,1,0.5400057349175316,7,0.42857142857142855,0.3888888888888889
late,1,3,18,38,1,2,0.5484976895900199,1,1.0,0.05555555555555555
late,1,5,18,38,1,1,0.4979462296533821,5,0.4,0.2777777777777778
late,1,13,18,38,1,3,0.2747736684218063,4,0.0,0.2222222222222222
late,1,14,18,38,1,1,0.22332446390332614,1,0.0,0.05555555555555555
late,2,1,3,38,1,1,0.518411151405879,2,0.5,0.6666666666666666
late,2,2,3,38,1,1,0.49099636729692175,1,1.0,0.3333333333333333
late,4,1,6,38,1,1,0.5209522171652337,2,0.5,0.3333333333333333
late,4,5,6,38,1,0,0.012092529291652165,1,0.0,0.16666666666666666
late,4,5,6,38,1,1,0.4768717882100249,2,0.5,0.3333333333333333
late,4,13,6,38,1,3,0.2470132252453842,1,0.0,0.16666666666666666
late,5,1,12,38,1,1,0.5242224783138812,1,1.0,0.08333333333333333
late,5,5,12,38,1,1,0.4825161779644686,3,0.3333333333333333,0.25
late,5,13,12,38,1,3,0.2504227196781913,8,0.0,0.6666666666666666
late,6,1,2,38,3,1,0.5144799670882749,1,1.0,0.5
late,6,5,2,38,3,1,0.47090478942886027,1,1.0,0.5
late,7,1,2,38,1,1,0.5455175237661315,1,1.0,0.5
late,7,13,2,38,1,3,0.288308081109798,1,1.0,0.5
late,10,1,16,38,2,1,0.5413712661547935,5,0.8,0.3125
late,10,2,16,38,2,1,0.5187865405356853,2,0.5,0.125
late,10,5,16,38,2,1,0.5052492607990693,4,0.5,0.25
late,10,6,16,38,2,3,0.5270420742299015,1,1.0,0.0625
late,10,13,16,38,2,3,0.29528975441715816,4,0.25,0.25
late,11,1,5,38,2,1,0.5407192466629464,2,0.5,0.4
late,11,5,5,38,2,1,0.5039523071045321,1,1.0,0.2
late,11,10,5,38,2,2,0.45321181211616873,1,1.0,0.2
late,11,13,5,38,2,3,0.2850908339186525,1,0.0,0.2
late,13,5,4,38,3,1,0.46145326265684644,1,1.0,0.25
late,13,13,4,38,3,3,0.23666673244858571,2,0.0,0.5
late,13,14,4,38,3,1,0.18508618908235483,1,0.0,0.25
late,15,1,1,38,2,1,0.9066712643653798,1,1.0,1.0
late,15,1,1,38,4,1,0.8925493116641292,1,1.0,1.0
late,15,1,8,38,5,1,0.8980087773001888,5,0.8,0.625
late,15,5,8,38,5,1,0.8727793063043727,2,1.0,0.25
late,15,13,8,38,5,3,0.7385751023154212,1,0.0,0.125
late,16,5,1,38,1,1,0.8778738150692197,1,1.0,1.0
late,0,1,9,39,0,1,0.851030938750427,7,1.0,0.7777777777777778
late,0,11,9,39,0,3,0.6892536253157362,1,0.0,0.1111111111111111
late,0,13,9,39,0,3,0.5709096885555109,1,1.0,0.1111111111111111
late,1,1,19,39,1,1,0.5352092934086848,6,0.6666666666666666,0.3157894736842105
late,1,2,19,39,1,1,0.518602788436797,4,0.25,0.21052631578947367
late,1,3,19,39,1,2,0.5748492314333563,1,1.0,0.05263157894736842
late,1,13,19,39,1,0,0.011274055409120203,1,0.0,0.05263157894736842
late,1,13,19,39,1,3,0.2583161972929386,7,0.2857142857142857,0.3684210526315789
late,2,1,8,39,1,1,0.5375215161413389,2,0.5,0.25
late,2,2,8,39,1,1,0.5273139208902782,5,0.2,0.625
late,2,13,8,39,1,3,0.23433341401160182,1,1.0,0.125
late,4,1,14,39,1,1,0.5072050935941759,5,1.0,0.35714285714285715
late,4,2,14,39,1,1,0.4838638968836011,3,0.0,0.21428571428571427
late,4,6,14,39,1,3,0.4682557105076302,2,0.5,0.14285714285714285
late,4,13,14,39,1,3,0.23142001459137126,4,0.0,0.2857142857142857
late,5,2,1,39,1,0,0.01113821863954558,1,0.0,1.0
late,7,1,3,39,1,0,0.012510722554982917,1,0.0,0.3333333333333333
late,7,2,3,39,1,1,0.4816738848362068,1,0.0,0.3333333333333333
late,7,5,3,39,1,1,0.4664599301360328,1,1.0,0.3333333333333333
late,10,2,4,39,2,0,0.01186265591789792,1,0.0,0.25
late,10,2,4,39,2,1,0.48674666568035707,1,1.0,0.25
late,10,13,4,39,2,3,0.2764158142662354,2,0.0,0.5
late,11,1,2,39,2,1,0.5079748642752581,1,0.0,0.5
late,11,5,2,39,2,1,0.4701521511677466,1,1.0,0.5
late,11,13,1,39,3,3,0.23387243508022282,1,0.0,1.0
late,12,3,1,39,2,2,0.44735240882380795,1,1.0,1.0
late,12,13,1,39,3,3,0.2267627881289866,1,0.0,1.0
late,12,1,1,39,5,1,0.4773118839501357,1,0.0,1.0
late,13,5,4,39,3,1,0.43692338872347036,1,1.0,0.25
late,13,13,4,39,3,3,0.21984066385703865,3,0.3333333333333333,0.75
late,14,1,2,39,1,1,0.4798658971894366,1,0.0,0.5
late,14,2,2,39,1,1,0.40472981267284625,1,0.0,0.5
late,1,6,2,40,1,3,0.4612038117358841,2,0.5,1.0
late,2,5,1,40,1,1,0.4313552245737632,1,1.0,1.0
late,5,5,2,40,1,1,0.4491243483627117,1,0.0,0.5
late,5,13,2,40,1,3,0.21218991870321324,1,0.0,0.5
late,6,1,2,40,3,1,0.4822634523497222,1,1.0,0.5
late,6,13,2,40,3,3,0.17559476865772397,1,0.0,0.5
late,10,1,7,40,2,1,0.4529666973806942,1,1.0,0.14285714285714285
late,10,2,7,40,2,1,0.42856580174641656,1,0.0,0.14285714285714285
late,10,13,7,40,2,3,0.22934221275763292,5,0.0,0.7142857142857143
late,11,1,2,40,2,1,0.44650258702461354,1,1.0,0.5
late,11,13,2,40,2,3,0.22079297169178552,1,0.0,0.5
late,15,2,2,40,2,1,0.8054162745373938,1,1.0,0.5
late,15,13,2,40,2,3,0.5220498672542192,1,0.0,0.5
late,15,6,1,40,5,3,0.8203640633797177,1,0.0,1.0
late,18,13,1,40,5,3,0.5624945038802884,1,0.0,1.0
late,1,1,6,41,1,1,0.5731021888688885,2,0.5,0.3333333333333333
late,1,5,6,41,1,1,0.5175376450581316,2,1.0,0.3333333333333333
late,1,13,6,41,1,3,0.27266819175355367,1,0.0,0.16666666666666666
late,1,14,6,41,1,3,0.23427779862791598,1,1.0,0.16666666666666666
late,2,5,1,41,1,1,0.5243587552323584,1,1.0,1.0
late,5,1,3,41,1,1,0.5606153662606147,1,1.0,0.3333333333333333
late,5,5,3,41,1,1,0.515149822606557,1,1.0,0.3333333333333333
late,5,13,3,41,1,0,0.017625202907581447,1,0.0,0.3333333333333333
late,6,13,1,41,3,0,0.01671704512819729,1,0.0,1.0
late,7,13,2,41,3,0,0.017283612713490694,1,0.0,0.5
late,7,13,2,41,3,3,0.2665864552662944,1,1.0,0.5
late,10,13,3,41,2,0,0.01824322151108824,1,0.0,0.3333333333333333
late,10,13,3,41,2,3,0.3093322410883071,2,0.5,0.6666666666666666
late,10,13,1,41,5,3,0.29580880603238496,1,0.0,1.0
late,11,13,2,41,2,3,0.2783889677540643,2,0.0,1.0
late,12,14,1,41,2,3,0.2369489891795787,1,0.0,1.0
late,13,13,1,41,3,3,0.28251656248923657,1,0.0,1.0
late,14,14,6,41,3,0,0.01654894616454974,1,0.0,0.16666666666666666
late,14,14,6,41,3,3,0.2747110570608829,5,0.0,0.8333333333333334
late,15,1,4,41,2,1,0.9189865697387558,3,1.0,0.75
late,15,10,4,41,2,2,0.8312094880791715,1,1.0,0.25
late,15,1,1,41,4,1,0.9181797262544916,1,1.0,1.0
late,15,1,1,41,5,1,0.9167130028135917,1,1.0,1.0
late,16,1,1,41,2,1,0.9073301867240796,1,1.0,1.0
late,1,5,1,42,1,1,0.4448592086051228,1,0.0,1.0
late,3,13,1,42,3,3,0.1827372971743272,1,0.0,1.0
late,5,13,1,42,1,3,0.2124766205805858,1,0.0,1.0
late,6,13,1,42,2,3,0.1863972605057966,1,0.0,1.0
late,6,6,1,42,3,3,0.43750698224916695,1,0.0,1.0
late,10,1,13,42,2,0,0.010495338692515739,1,0.0,0.07692307692307693
late,10,1,13,42,2,1,0.47122664310973605,3,0.3333333333333333,0.23076923076923078
late,10,2,13,42,2,1,0.44818171408023744,2,0.0,0.15384615384615385
late,10,3,13,42,2,3,0.47152965628243304,2,0.5,0.15384615384615385
late,10,6,13,42,2,3,0.4488310508178477,3,0.6666666666666666,0.23076923076923078
late,10,13,13,42,2,3,0.22367218077187268,2,0.5,0.15384615384615385
late,10,13,1,42,5,3,0.27425483195495703,1,0.0,1.0
late,11,1,1,42,2,1,0.5139267335736751,1,0.0,1.0
late,12,5,1,42,2,1,0.36121904324813947,1,0.0,1.0
late,15,10,2,42,2,2,0.761107162843099,1,1.0,0.5
late,15,13,2,42,2,3,0.6796357246161452,1,0.0,0.5
late,15,3,1,42,4,3,0.890822295238711,1,1.0,1.0
late,15,1,3,42,5,1,0.8730368457190574,1,1.0,0.3333333333333333
late,15,3,3,42,5,3,0.8826875252280901,1,1.0,0.3333333333333333
late,15,12,3,42,5,2,0.7716829378778637,1,1.0,0.3333333333333333
late,16,1,1,42,5,1,0.8619492323091068,1,1.0,1.0
late,0,1,23,43,0,1,0.8883299699048348,10,1.0,0.43478260869565216
late,0,2,23,43,0,1,0.8792186764010497,3,1.0,0.13043478260869565
late,0,3,23,43,0,3,0.8843045411411967,1,1.0,0.043478260869565216
late,0,6,23,43,0,3,0.8671769442944296,3,1.0,0.13043478260869565
late,0,7,23,43,0,1,0.8556055123362917,2,1.0,0.08695652173913043
late,0,7,23,43,0,3,0.8340649899790643,2,1.0,0.08695652173913043
late,0,10,23,43,0,2,0.7732718117530438,1,1.0,0.043478260869565216
late,0,13,23,43,0,3,0.6229273501400454,1,0.0,0.043478260869565216
late,1,1,11,43,1,1,0.6111442193470975,4,0.75,0.36363636363636365
late,1,2,11,43,1,1,0.5937920677859385,2,0.5,0.18181818181818182
late,1,6,11,43,1,3,0.5851885741722819,1,1.0,0.09090909090909091
late,1,13,11,43,1,3,0.3152239258844611,4,0.0,0.36363636363636365
late,2,2,5,43,1,1,0.5727625080144607,2,1.0,0.4
late,2,6,5,43,1,3,0.5554447017992001,1,0.0,0.2
late,2,13,5,43,1,3,0.3024782308339119,2,0.0,0.4
late,6,1,11,43,3,1,0.5870502399235884,2,0.5,0.18181818181818182
late,6,2,11,43,3,1,0.5616349470775244,4,0.5,0.36363636363636365
late,6,6,11,43,3,3,0.566676015923844,1,0.0,0.09090909090909091
late,6,13,11,43,3,3,0.2761958185645713,3,0.3333333333333333,0.2727272727272727
late,6,14,11,43,3,3,0.23420715676467208,1,0.0,0.09090909090909091
late,7,13,1,43,1,3,0.3427868575964356,1,0.0,1.0
late,9,13,1,43,3,3,0.2383103049040585,1,0.0,1.0
late,10,1,8,43,2,1,0.5968313605913854,2,0.5,0.25
late,10,2,8,43,2,1,0.5739848037111854,1,1.0,0.125
late,10,13,8,43,2,3,0.34649918308549543,5,0.6,0.625
late,10,2,6,43,3,1,0.5641300729113261,2,1.0,0.3333333333333333
late,10,6,6,43,3,3,0.5654849609742466,1,1.0,0.16666666666666666
late,10,10,6,43,3,3,0.4921675977088425,1,0.0,0.16666666666666666
late,10,13,6,43,3,3,0.28735545568756443,2,0.0,0.3333333333333333
late,11,1,7,43,2,1,0.5954336764828481,2,0.0,0.2857142857142857
late,11,2,7,43,2,1,0.5728503476236508,1,1.0,0.14285714285714285
late,11,6,7,43,2,3,0.5839514778127585,2,1.0,0.2857142857142857
late,11,11,7,43,2,2,0.5322887198489485,2,1.0,0.2857142857142857
late,11,10,7,43,3,2,0.49203192567043724,1,1.0,0.14285714285714285
late,11,10,7,43,3,3,0.48133019630449947,1,1.0,0.14285714285714285
late,11,11,7,43,3,3,0.4947265470746732,1,0.0,0.14285714285714285
late,11,13,7,43,3,3,0.2855607649114037,4,0.25,0.5714285714285714
late,13,1,23,43,3,1,0.5558644936176401,3,0.6666666666666666,0.13043478260869565
late,13,2,23,43,3,1,0.5264512136643662,8,0.25,0.34782608695652173
late,13,6,23,43,3,3,0.5433705516069672,1,1.0,0.043478260869565216
late,13,13,23,43,3,3,0.2593123168615686,9,0.5555555555555556,0.391304347826087
late,13,14,23,43,3,1,0.20102685865057068,2,0.0,0.08695652173913043
late,14,13,2,43,1,3,0.23527595928271103,1,0.0,0.5
late,14,14,2,43,1,3,0.2121587009685417,1,0.0,0.5
late,0,1,4,44,0,1,0.9148811261580718,2,1.0,0.5
late,0,5,4,44,0,1,0.9174037722730826,2,1.0,0.5
late,1,1,8,44,1,1,0.6459362846184111,4,0.75,0.5
late,1,2,8,44,1,1,0.6302932883569965,2,0.5,0.25
late,1,13,8,44,1,3,0.33810480888306366,2,0.5,0.25
late,2,1,6,44,1,1,0.6249708749946282,1,0.0,0.16666666666666666
late,2,2,6,44,1,1,0.6053283993963835,3,1.0,0.5
late,2,5,6,44,1,1,0.5768732536887388,1,1.0,0.16666666666666666
late,2,13,6,44,1,3,0.32730800626696765,1,0.0,0.16666666666666666
late,5,1,3,44,1,1,0.6386582213687909,2,1.0,0.6666666666666666
late,5,13,3,44,1,3,0.3442951051649729,1,0.0,0.3333333333333333
late,6,1,8,44,3,1,0.6090873809148648,1,0.0,0.125
late,6,2,8,44,3,1,0.5828597519064642,1,0.0,0.125
late,6,5,8,44,3,1,0.5659625336472743,1,1.0,0.125
late,6,6,8,44,3,3,0.5958817604497524,3,0.3333333333333333,0.375
late,6,13,8,44,3,3,0.3113583385983969,2,1.0,0.25
late,10,1,9,44,2,1,0.6158060654112707,3,0.6666666666666666,0.3333333333333333
late,10,2,9,44,2,1,0.5923506618417511,3,0.3333333333333333,0.3333333333333333
late,10,13,9,44,2,3,0.36614854540473346,3,0.3333333333333333,0.3333333333333333
late,11,2,1,44,3,1,0.5643503667651469,1,0.0,1.0
late,13,2,5,44,3,1,0.5614256129367787,1,0.0,0.2
late,13,13,5,44,3,3,0.3091695071664192,3,1.0,0.6
late,13,14,5,44,3,3,0.2631894322949478,1,1.0,0.2
late,0,1,7,45,0,1,0.8858285633276728,1,1.0,0.14285714285714285
late,0,2,7,45,0,1,0.8754492166851628,2,0.5,0.2857142857142857
late,0,6,7,45,0,3,0.863162114983641,1,1.0,0.14285714285714285
late,0,10,7,45,0,2,0.7623231153880071,1,1.0,0.14285714285714285
late,0,13,7,45,0,3,0.6061152357607531,2,1.0,0.2857142857142857
late,1,1,17,45,1,0,0.01572586846547984,1,0.0,0.058823529411764705
late,1,1,17,45,1,1,0.6051891051482065,4,0.5,0.23529411764705882
late,1,2,17,45,1,1,0.595631432232574,4,0.5,0.23529411764705882
late,1,6,17,45,1,3,0.5786538354171851,2,0.5,0.11764705882352941
late,1,13,17,45,1,3,0.2982721552692517,6,0.0,0.35294117647058826
late,2,1,5,45,1,1,0.5926166311666325,1,1.0,0.2
late,2,2,5,45,1,1,0.5825928859956582,4,1.0,0.8
late,4,1,2,45,1,1,0.5783600823091515,1,1.0,0.5
late,4,13,2,45,1,3,0.2940278263911767,1,0.0,0.5
late,5,13,1,45,1,3,0.27622860339286853,1,0.0,1.0
late,6,2,4,45,3,1,0.5177275099398178,1,1.0,0.25
late,6,6,4,45,3,3,0.5218611934557572,3,0.3333333333333333,0.75
late,7,13,1,45,1,3,0.32289886081136526,1,1.0,1.0
late,10,1,21,45,2,1,0.5776555367054274,5,0.8,0.23809523809523808
late,10,2,21,45,2,0,0.01746782217474339,2,0.0,0.09523809523809523
late,10,2,21,45,2,1,0.5558804864267073,3,0.3333333333333333,0.14285714285714285
late,10,4,21,45,2,1,0.5765838485034612,1,0.0,0.047619047619047616
late,10,6,21,45,2,3,0.5569890665624875,1,1.0,0.047619047619047616
late,10,10,21,45,2,2,0.5119710460980935,1,1.0,0.047619047619047616
late,10,13,21,45,2,3,0.31189653755473756,8,0.375,0.38095238095238093
late,11,1,1,45,2,1,0.6306732649741299,1,1.0,1.0
late,13,1,12,45,3,1,0.5449208088157009,3,0.6666666666666666,0.25
late,13,2,12,45,3,1,0.5135136971327364,2,1.0,0.16666666666666666
late,13,5,12,45,3,1,0.501352794902037,1,0.0,0.08333333333333333
late,13,13,12,45,3,0,0.01521493665636009,1,0.0,0.08333333333333333
late,13,13,12,45,3,3,0.2687962765608644,5,0.2,0.4166666666666667
late,1,1,7,46,1,1,0.4964199973794017,2,1.0,0.2857142857142857
late,1,6,7,46,1,3,0.47489745581945353,3,1.0,0.42857142857142855
late,1,13,7,46,1,3,0.23710862092343624,2,0.5,0.2857142857142857
late,5,6,3,46,1,3,0.44127553435634354,3,0.0,1.0
late,6,1,8,46,3,1,0.4742611230762428,1,0.0,0.125
