phase,A1_actionId,C_actionId,n_context,B1_playerId,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
receive,1,13,9,53,1,3,0.29290189516046355,1,1.0,0.1111111111111111
receive,1,5,1,53,4,1,0.46930301208641917,1,1.0,1.0
receive,4,5,1,53,1,1,0.4047681396207005,1,0.0,1.0
receive,4,1,1,53,4,1,0.527024601878442,1,0.0,1.0
receive,6,1,10,53,2,1,0.4998291037862524,2,1.0,0.2
receive,6,5,10,53,2,1,0.4196690674718104,3,0.0,0.3
receive,6,6,10,53,2,2,0.4400801444420991,2,0.5,0.2
receive,6,6,10,53,2,3,0.44070732938207585,1,1.0,0.1
receive,6,9,10,53,2,2,0.4096739995641917,1,1.0,0.1
receive,6,13,10,53,2,3,0.2893949697218904,1,1.0,0.1
receive,6,1,13,53,3,1,0.5022102139769289,5,0.6,0.38461538461538464
receive,6,5,13,53,3,1,0.41891022259651517,2,0.0,0.15384615384615385
receive,6,6,13,53,3,3,0.44332782339367516,3,0.6666666666666666,0.23076923076923078
receive,6,8,13,53,3,3,0.3347652852918173,1,0.0,0.07692307692307693
receive,6,13,13,53,3,3,0.26799633000296347,2,0.0,0.15384615384615385
receive,8,1,2,53,3,1,0.4867207816692306,1,1.0,0.5
receive,8,5,2,53,3,1,0.40423891856298233,1,1.0,0.5
receive,9,1,2,53,2,1,0.509744283720188,1,0.0,0.5
receive,9,5,2,53,2,1,0.42829261466746193,1,0.0,0.5
receive,10,1,18,53,2,1,0.5035450299730858,7,0.14285714285714285,0.3888888888888889
receive,10,3,18,53,2,3,0.4987047142543671,1,0.0,0.05555555555555555
receive,10,4,18,53,2,4,0.5288565731844636,1,1.0,0.05555555555555555
receive,10,5,18,53,2,1,0.42647709714634974,3,0.3333333333333333,0.16666666666666666
receive,10,6,18,53,2,3,0.43960007771193255,4,0.25,0.2222222222222222
receive,10,7,18,53,2,1,0.3874220861576101,1,0.0,0.05555555555555555
receive,10,13,18,53,2,3,0.3215144873150495,1,1.0,0.05555555555555555
receive,10,10,1,53,5,2,0.43175553577885406,1,1.0,1.0
receive,4,1,9,54,1,1,0.4954199006458517,3,0.6666666666666666,0.3333333333333333
receive,4,5,9,54,1,1,0.40476513028254896,2,1.0,0.2222222222222222
receive,4,6,9,54,1,3,0.4219462376718684,1,0.0,0.1111111111111111
receive,4,13,9,54,1,3,0.2658923575854996,3,0.0,0.3333333333333333
receive,7,1,7,54,1,1,0.4995452021907565,2,0.5,0.2857142857142857
receive,7,5,7,54,1,1,0.43100547669487455,1,0.0,0.14285714285714285
receive,7,6,7,54,1,3,0.4499442729938602,2,0.0,0.2857142857142857
receive,7,13,7,54,1,3,0.3131863325248591,2,0.0,0.2857142857142857
receive,10,1,11,54,2,1,0.49345715856916345,4,0.25,0.36363636363636365
receive,10,2,11,54,2,1,0.4333479772414697,1,0.0,0.09090909090909091
receive,10,5,11,54,2,1,0.42013879062794035,2,1.0,0.18181818181818182
receive,10,11,11,54,2,2,0.39144967076141146,1,1.0,0.09090909090909091
receive,10,13,11,54,2,3,0.32346987212416856,3,0.3333333333333333,0.2727272727272727
receive,11,1,14,54,2,1,0.47572422503071315,7,0.7142857142857143,0.5
receive,11,2,14,54,2,1,0.417786129936963,1,0.0,0.07142857142857142
receive,11,4,14,54,2,1,0.43479605367118934,1,0.0,0.07142857142857142
receive,11,11,14,54,2,2,0.38680428294878816,3,0.3333333333333333,0.21428571428571427
receive,11,13,14,54,2,3,0.29130011482493084,2,0.5,0.14285714285714285
receive,11,2,2,54,3,1,0.4325338835117871,1,1.0,0.5
receive,11,13,2,54,3,3,0.2748442994602882,1,0.0,0.5
receive,1,6,4,55,1,3,0.5875324293307236,4,0.5,1.0
receive,4,5,5,55,1,1,0.554837016975842,1,1.0,0.2
receive,4,6,5,55,1,3,0.5745449137449097,3,0.6666666666666666,0.6
receive,4,13,5,55,1,3,0.4166498401160954,1,1.0,0.2
receive,7,13,1,55,3,3,0.4474204888931778,1,1.0,1.0
receive,10,2,3,55,2,1,0.5888971912809549,2,0.5,0.6666666666666666
receive,10,6,3,55,2,3,0.5892359664971271,1,0.0,0.3333333333333333
receive,11,1,5,55,2,1,0.6309681310647837,4,0.5,0.8
receive,11,6,5,55,2,3,0.5854658808006323,1,1.0,0.2
receive,1,1,14,56,1,1,0.4866395166161901,8,0.625,0.5714285714285714
receive,1,3,14,56,1,3,0.5304548537213563,3,0.6666666666666666,0.21428571428571427
receive,1,10,14,56,1,2,0.39723092887693534,1,1.0,0.07142857142857142
receive,1,11,14,56,1,2,0.39587213408651467,2,0.0,0.14285714285714285
receive,3,1,2,56,3,1,0.4996385165965721,1,0.0,0.5
receive,3,11,2,56,3,2,0.4065939751961838,1,0.0,0.5
receive,6,3,1,56,3,3,0.49345760528718646,1,1.0,1.0
receive,7,1,3,56,3,1,0.503981011336622,3,0.0,1.0
receive,10,1,27,56,2,1,0.5114286895477282,15,0.6,0.5555555555555556
receive,10,3,27,56,2,3,0.5105620452033248,2,0.5,0.07407407407407407
receive,10,5,27,56,2,1,0.4364164241817291,1,1.0,0.037037037037037035
receive,10,6,27,56,2,3,0.4498514490988747,1,0.0,0.037037037037037035
receive,10,10,27,56,2,2,0.4097296475865196,6,0.5,0.2222222222222222
receive,10,13,27,56,2,3,0.34346510950880366,2,0.0,0.07407407407407407
receive,11,10,1,56,2,2,0.39610975921011077,1,1.0,1.0
receive,1,5,9,57,1,1,0.3803683631749556,6,0.6666666666666666,0.6666666666666666
receive,1,6,9,57,1,3,0.4020482281632121,1,1.0,0.1111111111111111
receive,1,13,9,57,1,3,0.26299729946674655,2,0.0,0.2222222222222222
receive,4,5,2,57,1,1,0.3829878256869396,1,0.0,0.5
receive,4,13,2,57,1,3,0.2571256404082194,1,0.0,0.5
receive,6,6,1,57,2,3,0.3955652537314674,1,1.0,1.0
receive,6,3,7,57,3,2,0.43713611778434736,1,0.0,0.14285714285714285
receive,6,5,7,57,3,1,0.3830170847260663,1,0.0,0.14285714285714285
receive,6,6,7,57,3,3,0.40579763610255143,3,1.0,0.42857142857142855
receive,6,12,7,57,3,2,0.3608974616638619,1,0.0,0.14285714285714285
receive,6,13,7,57,3,3,0.24244312381881908,1,0.0,0.14285714285714285
receive,7,5,11,57,1,1,0.39092201212944533,5,0.4,0.45454545454545453
receive,7,6,11,57,1,3,0.40959021661881595,4,0.75,0.36363636363636365
receive,7,13,11,57,1,3,0.27632396741420673,2,0.0,0.18181818181818182
receive,8,12,2,57,2,2,0.3471180667289365,1,0.0,0.5
receive,8,13,2,57,2,3,0.26833291429347494,1,0.0,0.5
receive,9,3,5,57,2,3,0.42157590425395475,1,1.0,0.2
receive,9,6,5,57,2,2,0.40813257260477886,2,0.5,0.4
receive,9,12,5,57,2,2,0.3713295830359254,2,1.0,0.4
receive,10,1,40,57,2,1,0.46200525352356225,1,1.0,0.025
receive,10,5,40,57,2,1,0.3906474860714934,2,0.0,0.05
receive,10,6,40,57,2,2,0.40264022962879914,2,0.0,0.05
receive,10,6,40,57,2,3,0.40319175379212624,1,0.0,0.025
receive,10,10,40,57,2,2,0.3591594832797826,1,0.0,0.025
receive,10,11,40,57,2,2,0.35951845142121164,2,0.0,0.05
receive,10,12,40,57,2,2,0.3636935188467215,15,0.13333333333333333,0.375
receive,10,13,40,57,2,3,0.2920338805637926,16,0.1875,0.4
receive,10,6,2,57,3,3,0.3869452766033534,1,1.0,0.5
receive,10,13,2,57,3,3,0.23389316485617156,1,0.0,0.5
receive,11,1,8,57,2,1,0.4347380267133508,3,0.0,0.375
receive,11,5,8,57,2,1,0.3704940222553447,1,1.0,0.125
receive,11,7,8,57,2,1,0.3367867593555922,1,1.0,0.125
receive,11,10,8,57,2,2,0.33818672110135295,1,1.0,0.125
receive,11,11,8,57,2,3,0.3185536921238654,1,0.0,0.125
receive,11,13,8,57,2,3,0.25606978759990623,1,0.0,0.125
receive,12,5,7,57,2,1,0.35739964151531906,1,0.0,0.14285714285714285
receive,12,6,7,57,2,3,0.3742200809463604,1,0.0,0.14285714285714285
receive,12,10,7,57,2,2,0.34353021282244967,1,0.0,0.14285714285714285
receive,12,12,7,57,2,2,0.3427624990673675,4,0.25,0.5714285714285714
receive,1,6,2,58,1,3,0.5452875149969176,2,0.0,1.0
receive,4,2,5,58,4,1,0.5557537846787721,1,1.0,0.2
receive,4,5,5,58,4,1,0.5411255875883855,1,1.0,0.2
receive,4,6,5,58,4,3,0.5639590325963459,3,0.3333333333333333,0.6
receive,10,5,1,58,2,1,0.5334572013874551,1,1.0,1.0
receive,10,2,2,58,3,1,0.5396293233865936,1,1.0,0.5
receive,10,13,2,58,3,3,0.32104823620496814,1,0.0,0.5
receive,11,1,2,58,2,1,0.6012989052038387,1,1.0,0.5
receive,11,10,2,58,2,2,0.48384196924841155,1,0.0,0.5
receive,1,2,8,59,1,1,0.39436310183289025,7,0.42857142857142855,0.875
receive,1,6,8,59,1,3,0.4093435142204981,1,1.0,0.125
receive,10,1,14,59,2,1,0.4688441538297757,1,0.0,0.07142857142857142
receive,10,2,14,59,2,1,0.4046704150119334,4,0.5,0.2857142857142857
receive,10,5,14,59,2,1,0.3926801526542792,1,0.0,0.07142857142857142
receive,10,6,14,59,2,3,0.4051474290580225,2,0.5,0.14285714285714285
receive,10,10,14,59,2,2,0.36510221005386573,2,0.5,0.14285714285714285
receive,10,13,14,59,2,3,0.30449540190148,4,0.0,0.2857142857142857
receive,10,2,3,59,3,1,0.38444559218488833,1,0.0,0.3333333333333333
receive,10,13,3,59,3,3,0.24065936739128535,2,0.5,0.6666666666666666
receive,1,1,6,61,1,1,0.6415593984080076,1,1.0,0.16666666666666666
receive,1,5,6,61,1,1,0.5757373021785582,2,1.0,0.3333333333333333
receive,1,6,6,61,1,3,0.593007903860209,2,0.5,0.3333333333333333
receive,1,13,6,61,1,3,0.4414398510982178,1,0.0,0.16666666666666666
receive,4,6,3,61,1,3,0.5771806270671967,3,0.6666666666666666,1.0
receive,10,2,4,61,2,1,0.5914695864873358,1,1.0,0.25
receive,10,13,4,61,2,3,0.49045771148438405,3,1.0,0.75
receive,10,13,1,61,3,3,0.35692607834628665,1,0.0,1.0
receive,11,11,2,61,2,2,0.5372641924676633,1,1.0,0.5
receive,11,13,2,61,2,3,0.4451274330753652,1,1.0,0.5
receive,11,5,1,61,3,1,0.5469253557961195,1,0.0,1.0
receive,1,1,4,62,1,1,0.546534375443491,2,0.5,0.5
receive,1,5,4,62,1,1,0.47806946876028805,1,1.0,0.25
receive,1,6,4,62,1,3,0.49658041088831184,1,0.0,0.25
receive,4,1,14,62,1,1,0.5506736510803582,10,0.6,0.7142857142857143
receive,4,6,14,62,1,3,0.4808978669602358,1,0.0,0.07142857142857142
receive,4,13,14,62,1,3,0.31533468030965384,3,0.3333333333333333,0.21428571428571427
receive,4,1,2,62,4,1,0.569326400545248,1,0.0,0.5
receive,4,10,2,62,4,2,0.44353209877629063,1,0.0,0.5
receive,10,2,4,62,2,0,0.016027292579280778,1,0.0,0.25
receive,10,2,4,62,2,1,0.49466342165089106,2,0.5,0.5
receive,10,13,4,62,2,3,0.3703344203440361,1,1.0,0.25
receive,11,1,19,62,2,1,0.5253912735229522,9,0.4444444444444444,0.47368421052631576
receive,11,2,19,62,2,1,0.46963919088520073,3,0.6666666666666666,0.15789473684210525
receive,11,7,19,62,2,1,0.43278687577823444,1,0.0,0.05263157894736842
receive,11,11,19,62,2,2,0.44028900199822507,1,1.0,0.05263157894736842
receive,11,11,19,62,2,3,0.4107726833133729,1,0.0,0.05263157894736842
receive,11,13,19,62,2,3,0.3319903639200148,4,0.25,0.21052631578947367
receive,11,13,1,62,3,3,0.32090152628887847,1,0.0,1.0
receive,4,1,2,63,4,1,0.5531158306081403,1,0.0,0.5
receive,4,5,2,63,4,1,0.47338787348717615,1,0.0,0.5
receive,7,1,1,63,3,1,0.5283599456883916,1,0.0,1.0
receive,10,1,7,63,2,1,0.5302787304771609,1,1.0,0.14285714285714285
receive,10,2,7,63,2,1,0.46544745854423347,2,1.0,0.2857142857142857
receive,10,5,7,63,2,1,0.45210622933790967,1,0.0,0.14285714285714285
receive,10,10,7,63,2,2,0.42522099147931985,1,0.0,0.14285714285714285
receive,10,13,7,63,2,3,0.33455642249247425,2,0.0,0.2857142857142857
receive,11,1,4,63,2,1,0.4942084754856702,1,0.0,0.25
receive,11,7,4,63,2,3,0.3997678301945966,1,0.0,0.25
receive,11,10,4,63,2,2,0.4142735418627112,1,0.0,0.25
receive,11,11,4,63,2,2,0.41324971841587205,1,0.0,0.25
receive,1,1,43,64,1,1,0.47013883684621105,3,0.3333333333333333,0.06976744186046512
receive,1,2,43,64,1,1,0.40789828386341925,4,0.25,0.09302325581395349
receive,1,3,43,64,1,3,0.4482056282304886,1,0.0,0.023255813953488372
receive,1,5,43,64,1,1,0.4022845717502797,8,0.5,0.18604651162790697
receive,1,6,43,64,1,3,0.4223152341158132,19,0.42105263157894735,0.4418604651162791
receive,1,13,43,64,1,0,0.00912321341971789,1,0.0,0.023255813953488372
receive,1,13,43,64,1,3,0.284540422867574,7,0.42857142857142855,0.16279069767441862
receive,4,1,30,64,1,1,0.4701157613584125,2,0.5,0.06666666666666667
receive,4,2,30,64,1,1,0.4017621938834537,2,0.0,0.06666666666666667
receive,4,5,30,64,1,1,0.38458152481677127,8,0.75,0.26666666666666666
receive,4,6,30,64,1,3,0.4042719127021694,7,0.5714285714285714,0.23333333333333334
receive,4,13,30,64,1,3,0.25873753239674346,11,0.2727272727272727,0.36666666666666664
receive,4,6,11,64,4,3,0.44098684330591237,9,0.4444444444444444,0.8181818181818182
receive,4,13,11,64,4,3,0.24906261894759665,2,0.5,0.18181818181818182
receive,6,12,1,64,2,2,0.3683972437150567,1,1.0,1.0
receive,6,2,16,64,3,1,0.43410738715929814,1,0.0,0.0625
receive,6,3,16,64,3,2,0.4963128081429067,4,0.5,0.25
receive,6,6,16,64,3,3,0.42857040401629687,6,0.5,0.375
receive,6,13,16,64,3,3,0.25825863244408864,5,0.0,0.3125
receive,7,1,10,64,1,1,0.48502595531333287,1,1.0,0.1
receive,7,5,10,64,1,1,0.4111933237143493,2,0.0,0.2
receive,7,6,10,64,1,3,0.43093546816871164,4,0.5,0.4
receive,7,13,10,64,1,3,0.3027781264709152,3,0.3333333333333333,0.3
receive,7,1,6,64,3,1,0.4842012457754677,1,0.0,0.16666666666666666
receive,7,2,6,64,3,1,0.43143588252690684,1,0.0,0.16666666666666666
receive,7,5,6,64,3,1,0.4111669345276126,1,0.0,0.16666666666666666
receive,7,6,6,64,3,3,0.43208088325411803,2,1.0,0.3333333333333333
receive,7,13,6,64,3,3,0.24124601177561114,1,0.0,0.16666666666666666
receive,9,3,6,64,2,3,0.4503294799955368,1,0.0,0.16666666666666666
receive,9,9,6,64,2,2,0.4090318292962832,1,0.0,0.16666666666666666
receive,9,12,6,64,2,2,0.3935981835109346,4,0.25,0.6666666666666666
receive,9,5,1,64,3,1,0.39438169325005507,1,1.0,1.0
receive,10,1,58,64,2,1,0.47813941884524225,8,0.625,0.13793103448275862
receive,10,2,58,64,2,1,0.41757009253777466,3,0.0,0.05172413793103448
receive,10,5,58,64,2,1,0.4060928802358729,3,0.3333333333333333,0.05172413793103448
receive,10,6,58,64,2,3,0.41920792627609343,4,0.5,0.06896551724137931
receive,10,7,58,64,2,3,0.35868370692077467,1,0.0,0.017241379310344827
receive,10,10,58,64,2,2,0.37836141849158456,2,0.0,0.034482758620689655
receive,10,10,58,64,2,5,0.4517705118396502,1,0.0,0.017241379310344827
receive,10,12,58,64,2,2,0.3840804984493236,12,0.3333333333333333,0.20689655172413793
receive,10,12,58,64,2,5,0.4699891065418083,2,0.5,0.034482758620689655
receive,10,13,58,64,2,3,0.3120377028474831,22,0.22727272727272727,0.3793103448275862
receive,10,3,13,64,3,2,0.49682048131980516,1,0.0,0.07692307692307693
receive,10,3,13,64,3,3,0.5035135822873558,1,0.0,0.07692307692307693
receive,10,13,13,64,3,0,0.009916724993456664,1,0.0,0.07692307692307693
receive,10,13,13,64,3,3,0.22119105732768454,10,0.3,0.7692307692307693
receive,10,2,9,64,5,1,0.3960199330951686,1,1.0,0.1111111111111111
receive,10,5,9,64,5,1,0.38093830975903853,2,0.5,0.2222222222222222
receive,10,7,9,64,5,3,0.3734508983712149,1,1.0,0.1111111111111111
receive,10,12,9,64,5,2,0.41496470607189717,3,0.6666666666666666,0.3333333333333333
receive,10,12,9,64,5,5,0.4967263673825814,1,1.0,0.1111111111111111
receive,10,13,9,64,5,3,0.3487948682401727,1,0.0,0.1111111111111111
receive,11,1,43,64,2,1,0.4508902272256106,18,0.6111111111111112,0.4186046511627907
receive,11,2,43,64,2,1,0.39328380914174854,1,0.0,0.023255813953488372
receive,11,4,43,64,2,1,0.4105914133950023,1,1.0,0.023255813953488372
receive,11,5,43,64,2,1,0.38762255704361354,2,1.0,0.046511627906976744
receive,11,6,43,64,2,3,0.40063548231519946,1,1.0,0.023255813953488372
receive,11,7,43,64,2,1,0.35012489465697394,2,1.0,0.046511627906976744
receive,11,10,43,64,2,2,0.3502005623601697,6,0.16666666666666666,0.13953488372093023
receive,11,11,43,64,2,2,0.3567484885566595,4,0.25,0.09302325581395349
receive,11,11,43,64,2,3,0.32717595587048715,1,1.0,0.023255813953488372
receive,11,12,43,64,2,2,0.3622299827596606,1,0.0,0.023255813953488372
receive,11,13,43,64,2,3,0.2564710042770482,6,0.6666666666666666,0.13953488372093023
receive,11,1,2,64,3,1,0.42806311171963446,1,0.0,0.5
receive,11,6,2,64,3,3,0.3770962530055374,1,1.0,0.5
receive,12,2,30,64,2,1,0.3915515728286004,3,0.3333333333333333,0.1
receive,12,3,30,64,2,3,0.4360905650587553,1,1.0,0.03333333333333333
receive,12,5,30,64,2,1,0.3885521412793897,1,0.0,0.03333333333333333
receive,12,12,30,64,2,0,0.00874626199903607,1,0.0,0.03333333333333333
receive,12,12,30,64,2,2,0.3773014465948958,18,0.3888888888888889,0.6
receive,12,12,30,64,2,5,0.3937530198139066,6,0.3333333333333333,0.2
receive,12,12,1,64,3,2,0.3489223563250677,1,1.0,1.0
receive,12,2,9,64,5,1,0.36980180324574313,1,0.0,0.1111111111111111
receive,12,5,9,64,5,1,0.3565209491787596,1,1.0,0.1111111111111111
receive,12,12,9,64,5,2,0.3927076193891967,7,0.2857142857142857,0.7777777777777778
receive,1,2,1,65,1,1,0.6289423445355067,1,1.0,1.0
receive,4,1,8,65,1,1,0.6939419965634797,3,0.3333333333333333,0.375
receive,4,5,8,65,1,1,0.6111113437184856,2,0.5,0.25
receive,4,13,8,65,1,0,0.03782002124541054,1,0.0,0.125
receive,4,13,8,65,1,3,0.45901080783889536,2,0.5,0.25
receive,6,1,1,65,3,1,0.7035580028836879,1,0.0,1.0
receive,10,1,8,65,2,1,0.6905606834268836,3,0.6666666666666666,0.375
receive,10,2,8,65,2,1,0.6310974633906844,1,1.0,0.125
receive,10,9,8,65,2,2,0.6061327426064249,1,1.0,0.125
receive,10,13,8,65,2,3,0.49808195284997175,3,0.6666666666666666,0.375
receive,10,1,1,65,5,1,0.6890901648969094,1,1.0,1.0
receive,1,1,14,66,1,1,0.4644240727642085,8,0.25,0.5714285714285714
receive,1,10,14,66,1,2,0.3763786055451587,1,0.0,0.07142857142857142
receive,1,11,14,66,1,3,0.35140364733551727,5,0.4,0.35714285714285715
receive,6,11,1,66,3,3,0.4127843257231867,1,0.0,1.0
receive,7,10,1,66,1,2,0.3496649212664959,1,1.0,1.0
receive,10,1,8,66,2,1,0.45669245779229756,4,0.25,0.5
receive,10,10,8,66,2,2,0.35856214909300654,1,0.0,0.125
receive,10,10,8,66,2,3,0.3376306928105592,3,0.3333333333333333,0.375
receive,10,1,5,66,3,1,0.4568583496309545,2,0.5,0.4
receive,10,10,5,66,3,2,0.35271943559401986,1,0.0,0.2
receive,10,10,5,66,3,3,0.3321268377237415,2,0.0,0.4
receive,11,1,3,66,3,1,0.5012358947924443,3,0.6666666666666666,1.0
receive,1,1,10,67,1,1,0.6320556406407145,1,1.0,0.1
receive,1,2,10,67,1,1,0.5802558128804435,3,0.6666666666666666,0.3
receive,1,3,10,67,1,2,0.6644283568438221,1,1.0,0.1
receive,1,5,10,67,1,1,0.5606371890174626,2,0.5,0.2
receive,1,6,10,67,1,3,0.5755563982240474,2,0.5,0.2
receive,1,13,10,67,1,0,0.025198830579930158,1,0.0,0.1
receive,4,5,1,67,1,1,0.5333318006877423,1,1.0,1.0
receive,7,2,5,67,1,1,0.5823656533413223,3,0.6666666666666666,0.6
receive,7,5,5,67,1,1,0.5645334105433127,2,1.0,0.4
receive,10,2,2,67,2,1,0.5707426235793838,1,1.0,0.5
receive,10,6,2,67,2,3,0.5719943243677006,1,0.0,0.5
receive,11,1,6,67,2,1,0.6369232369270457,5,0.6,0.8333333333333334
receive,11,10,6,67,2,2,0.5390037121597681,1,0.0,0.16666666666666666
receive,1,1,5,68,1,1,0.4242366018567953,4,0.25,0.8
receive,1,10,5,68,1,2,0.33691120224854915,1,1.0,0.2
receive,7,1,3,68,1,1,0.4479146851846952,1,1.0,0.3333333333333333
receive,7,3,3,68,1,3,0.4513562108289522,1,1.0,0.3333333333333333
receive,7,13,3,68,1,3,0.26742804740722825,1,0.0,0.3333333333333333
receive,7,1,1,68,3,1,0.45341162704860033,1,1.0,1.0
receive,10,1,4,68,2,1,0.43884535506731975,2,0.5,0.5
receive,10,13,4,68,2,3,0.2537509644710517,2,0.0,0.5
receive,10,13,4,68,3,3,0.19975620809354994,4,0.25,1.0
receive,10,2,1,68,5,1,0.3786273564085984,1,0.0,1.0
receive,1,1,21,69,1,1,0.54573136349209,1,1.0,0.047619047619047616
receive,1,2,21,69,1,1,0.48436050724975677,10,0.5,0.47619047619047616
receive,1,5,21,69,1,1,0.4769849558576188,3,0.3333333333333333,0.14285714285714285
receive,1,6,21,69,1,3,0.49711429762487686,3,0.6666666666666666,0.14285714285714285
receive,1,13,21,69,1,3,0.3435909499441569,4,0.25,0.19047619047619047
receive,4,1,6,69,1,1,0.5443487336457304,1,0.0,0.16666666666666666
receive,4,5,6,69,1,1,0.45813241828993306,1,1.0,0.16666666666666666
receive,4,13,6,69,1,3,0.31879944434264834,4,0.75,0.6666666666666666
receive,4,5,7,69,4,1,0.5125395156956322,1,0.0,0.14285714285714285
receive,4,6,7,69,4,3,0.5344618164931257,5,0.6,0.7142857142857143
receive,4,13,7,69,4,3,0.32026750498739176,1,0.0,0.14285714285714285
receive,6,2,12,69,3,1,0.49953596250499976,5,0.4,0.4166666666666667
receive,6,6,12,69,3,3,0.5008421735414111,3,1.0,0.25
receive,6,13,12,69,3,3,0.31767461899340693,4,0.0,0.3333333333333333
receive,7,2,5,69,1,1,0.5030894358677758,4,0.5,0.8
receive,7,5,5,69,1,1,0.4892455865107155,1,1.0,0.2
receive,7,6,1,69,3,3,0.5070089512803928,1,0.0,1.0
receive,10,1,57,69,2,1,0.5530101711755011,9,0.8888888888888888,0.15789473684210525
receive,10,2,57,69,2,1,0.48811299773069694,9,0.4444444444444444,0.15789473684210525
receive,10,5,57,69,2,1,0.47664852253129636,4,0.5,0.07017543859649122
receive,10,6,57,69,2,3,0.4891828353014371,7,0.7142857142857143,0.12280701754385964
receive,10,11,57,69,2,3,0.42430128689905827,1,1.0,0.017543859649122806
receive,10,13,57,69,2,3,0.3829907880448669,27,0.48148148148148145,0.47368421052631576
receive,10,1,4,69,3,0,0.016147776465596057,1,0.0,0.25
receive,10,2,4,69,3,1,0.4818311087900998,1,1.0,0.25
receive,10,13,4,69,3,3,0.333436870218651,2,0.0,0.5
receive,11,1,13,69,2,1,0.5320569667073946,8,0.75,0.6153846153846154
receive,11,5,13,69,2,1,0.46313008644170395,1,1.0,0.07692307692307693
receive,11,6,13,69,2,3,0.47483091715426506,1,1.0,0.07692307692307693
receive,11,10,13,69,2,2,0.4216540211716367,3,0.0,0.23076923076923078
receive,11,1,1,69,3,1,0.6065012921095738,1,0.0,1.0
receive,1,1,34,70,1,1,0.561661576827183,8,0.625,0.23529411764705882
receive,1,2,34,70,1,1,0.5023038780213805,5,0.4,0.14705882352941177
receive,1,5,34,70,1,1,0.49081985037866266,10,0.4,0.29411764705882354
receive,1,6,34,70,1,3,0.5108995458380179,6,0.6666666666666666,0.17647058823529413
receive,1,13,34,70,1,3,0.3471422392965805,5,0.4,0.14705882352941177
receive,3,2,2,70,2,1,0.47871805664309997,1,0.0,0.5
receive,3,13,2,70,2,3,0.3556012979942984,1,0.0,0.5
receive,4,1,59,70,1,0,0.016704845948054443,1,0.0,0.01694915254237288
receive,4,1,59,70,1,1,0.5663003947134984,3,0.0,0.05084745762711865
receive,4,2,59,70,1,1,0.5014959480264863,5,0.6,0.0847457627118644
receive,4,5,59,70,1,0,0.01686009837352886,2,0.0,0.03389830508474576
receive,4,5,59,70,1,1,0.4749506582257494,13,0.23076923076923078,0.22033898305084745
receive,4,6,59,70,1,0,0.016879050638420667,1,0.0,0.01694915254237288
receive,4,6,59,70,1,3,0.49346832651940215,21,0.38095238095238093,0.3559322033898305
receive,4,13,59,70,1,3,0.32538936111263717,13,0.46153846153846156,0.22033898305084745
receive,4,1,7,70,4,1,0.5937821938277477,1,0.0,0.14285714285714285
receive,4,5,7,70,4,1,0.5133501710556627,3,0.0,0.42857142857142855
receive,4,6,7,70,4,3,0.5356480195572775,2,0.5,0.2857142857142857
receive,4,13,7,70,4,3,0.33414015034111344,1,1.0,0.14285714285714285
receive,6,5,1,70,3,1,0.5102504765429159,1,1.0,1.0
receive,7,2,21,70,1,1,0.528286889830518,4,0.75,0.19047619047619047
receive,7,5,21,70,1,0,0.016904036508987197,1,0.0,0.047619047619047616
receive,7,5,21,70,1,1,0.5094212043781157,5,0.4,0.23809523809523808
receive,7,6,21,70,1,3,0.5265688120967587,4,0.5,0.19047619047619047
receive,7,13,21,70,1,0,0.017096234675192917,1,0.0,0.047619047619047616
receive,7,13,21,70,1,3,0.4007522972687041,5,0.0,0.23809523809523808
receive,7,14,21,70,1,1,0.2721351650910099,1,0.0,0.047619047619047616
receive,10,1,56,70,2,0,0.017183121215133174,1,0.0,0.017857142857142856
receive,10,1,56,70,2,1,0.5751180812929239,5,0.4,0.08928571428571429
receive,10,2,56,70,2,0,0.016934295733387655,2,0.0,0.03571428571428571
receive,10,2,56,70,2,1,0.5155737303909932,13,0.46153846153846156,0.23214285714285715
receive,10,4,56,70,2,1,0.5345514636604382,1,0.0,0.017857142857142856
receive,10,5,56,70,2,1,0.4971521725075395,4,0.5,0.07142857142857142
receive,10,6,56,70,2,3,0.5101508020470081,6,0.6666666666666666,0.10714285714285714
receive,10,13,56,70,2,0,0.01697047956359755,2,0.0,0.03571428571428571
receive,10,13,56,70,2,3,0.4068992306468838,22,0.4090909090909091,0.39285714285714285
receive,10,1,8,70,3,1,0.5672976010694885,1,1.0,0.125
receive,10,5,8,70,3,1,0.48265255719251987,3,0.3333333333333333,0.375
receive,10,13,8,70,3,3,0.3195677598957939,4,0.0,0.5
receive,10,1,2,70,5,1,0.5106518278600409,1,0.0,0.5
receive,10,2,2,70,5,1,0.461935998994229,1,1.0,0.5
receive,11,1,63,70,2,1,0.5596179662774056,30,0.6,0.47619047619047616
receive,11,2,63,70,2,1,0.49985527496449783,7,0.42857142857142855,0.1111111111111111
receive,11,4,63,70,2,1,0.5161828504460464,3,0.6666666666666666,0.047619047619047616
receive,11,4,63,70,2,4,0.5044776148052291,1,0.0,0.015873015873015872
receive,11,5,63,70,2,1,0.49325911739054074,4,0.5,0.06349206349206349
receive,11,6,63,70,2,3,0.5065025152880817,3,0.6666666666666666,0.047619047619047616
receive,11,10,63,70,2,2,0.458832696201244,2,0.5,0.031746031746031744
