phase,A1_actionId,C_actionId,n_context,A1_playerId,EV,count,train_winrate,usage_rate
late,5,13,12,38,0.25033072165183207,8,0.0,0.6666666666666666
late,6,1,2,38,0.5144799670882749,1,1.0,0.5
late,6,5,2,38,0.47090478942886027,1,1.0,0.5
late,7,1,2,38,0.5505649281747869,1,1.0,0.5
late,7,13,2,38,0.2883452240046224,1,1.0,0.5
late,10,1,16,38,0.5532995268849044,5,0.8,0.3125
late,10,2,16,38,0.5322176336327762,2,0.5,0.125
late,10,5,16,38,0.5123986536554576,4,0.5,0.25
late,10,6,16,38,0.5128864977695715,1,1.0,0.0625
late,10,13,16,38,0.29972813622163447,4,0.25,0.25
late,11,1,5,38,0.5501137978548639,2,0.5,0.4
late,11,5,5,38,0.5142593634018393,1,1.0,0.2
late,11,10,5,38,0.44967910249710286,1,1.0,0.2
late,11,13,5,38,0.2908311256322816,1,0.0,0.2
late,13,5,4,38,0.4799824082528834,1,1.0,0.25
late,13,13,4,38,0.23229354345594863,2,0.0,0.5
late,13,14,4,38,0.19250845446118717,1,0.0,0.25
late,15,1,10,38,0.9010018442559513,7,0.8571428571428571,0.7
late,15,5,10,38,0.8745731000166332,2,1.0,0.2
late,15,13,10,38,0.7285695685048086,1,0.0,0.1
late,16,5,1,38,0.8778738150692197,1,1.0,1.0
late,0,1,9,39,0.8533349631216792,7,1.0,0.7777777777777778
late,0,11,9,39,0.7161602571796831,1,0.0,0.1111111111111111
late,0,13,9,39,0.5961824217663197,1,1.0,0.1111111111111111
late,1,1,19,39,0.5275328892714956,6,0.6666666666666666,0.3157894736842105
late,1,2,19,39,0.5134034819618641,4,0.25,0.21052631578947367
late,1,3,19,39,0.524440052876403,1,1.0,0.05263157894736842
late,1,13,19,39,0.24686624875315893,8,0.25,0.42105263157894735
late,2,1,8,39,0.5448514352934543,2,0.5,0.25
late,2,2,8,39,0.5351314462522596,5,0.2,0.625
late,2,13,8,39,0.23699367429256085,1,1.0,0.125
late,4,1,14,39,0.5187467462797246,5,1.0,0.35714285714285715
late,4,2,14,39,0.49750494835455067,3,0.0,0.21428571428571427
late,4,6,14,39,0.46005529746764223,2,0.5,0.14285714285714285
late,4,13,14,39,0.23180836544865777,4,0.0,0.2857142857142857
late,5,2,1,39,0.01113821863954558,1,0.0,1.0
late,7,1,3,39,0.3368627104864592,1,0.0,0.3333333333333333
late,7,2,3,39,0.31954390798080673,1,0.0,0.3333333333333333
late,7,5,3,39,0.3083184033537971,1,1.0,0.3333333333333333
late,10,2,4,39,0.39186243000501,2,0.5,0.5
late,10,13,4,39,0.21034142645622378,2,0.0,0.5
late,11,1,3,39,0.5228643521867471,1,0.0,0.3333333333333333
late,11,5,3,39,0.47819446321056974,1,1.0,0.3333333333333333
late,11,13,3,39,0.25893699652504526,1,0.0,0.3333333333333333
late,12,1,3,39,0.5019629497826222,1,0.0,0.3333333333333333
late,12,3,3,39,0.48494239756555907,1,1.0,0.3333333333333333
late,12,13,3,39,0.24662388534806345,1,0.0,0.3333333333333333
late,13,5,4,39,0.4665232736619401,1,1.0,0.25
late,13,13,4,39,0.21752145013165383,3,0.3333333333333333,0.75
late,14,1,2,39,0.4798658971894366,1,0.0,0.5
late,14,2,2,39,0.40472981267284625,1,0.0,0.5
late,1,6,2,40,0.4612038117358841,2,0.5,1.0
late,2,5,1,40,0.4313552245737632,1,1.0,1.0
late,5,5,2,40,0.45988067123606446,1,0.0,0.5
late,5,13,2,40,0.21247330375205248,1,0.0,0.5
late,6,1,2,40,0.516931125790756,1,1.0,0.5
late,6,13,2,40,0.1717039699092267,1,0.0,0.5
late,10,1,7,40,0.4746456480723738,1,1.0,0.14285714285714285
late,10,2,7,40,0.4536421549408288,1,0.0,0.14285714285714285
late,10,13,7,40,0.2297571652806209,5,0.0,0.7142857142857143
late,11,1,2,40,0.4813524324583648,1,1.0,0.5
late,11,13,2,40,0.22352460071358105,1,0.0,0.5
late,15,2,3,40,0.8328330559451121,1,1.0,0.3333333333333333
late,15,6,3,40,0.8142575907134657,1,0.0,0.3333333333333333
late,15,13,3,40,0.5290115193983369,1,0.0,0.3333333333333333
late,18,13,1,40,0.5624945038802884,1,0.0,1.0
late,1,1,6,41,0.5931735522926597,2,0.5,0.3333333333333333
late,1,5,6,41,0.5246079151773148,2,1.0,0.3333333333333333
late,1,13,6,41,0.27565838094653095,1,0.0,0.16666666666666666
late,1,14,6,41,0.2287197082576432,1,1.0,0.16666666666666666
late,2,5,1,41,0.5243587552323584,1,1.0,1.0
late,5,1,3,41,0.374916954669835,1,1.0,0.3333333333333333
late,5,5,3,41,0.34208857407335574,1,1.0,0.3333333333333333
late,5,13,3,41,0.18005308140527812,1,0.0,0.3333333333333333
late,6,13,1,41,0.01671704512819729,1,0.0,1.0
late,7,13,2,41,0.16026592971564724,2,0.5,1.0
late,10,13,4,41,0.23788705693076778,4,0.25,1.0
late,11,13,2,41,0.2783889677540643,2,0.0,1.0
late,12,14,1,41,0.2369489891795787,1,0.0,1.0
late,13,13,1,41,0.28251656248923657,1,0.0,1.0
late,14,14,6,41,0.23329284964873367,6,0.0,1.0
late,15,1,6,41,0.9217237441192023,5,1.0,0.8333333333333334
late,15,10,6,41,0.828453850975667,1,1.0,0.16666666666666666
late,16,1,1,41,0.9073301867240796,1,1.0,1.0
late,1,5,1,42,0.4448592086051228,1,0.0,1.0
late,3,13,1,42,0.1827372971743272,1,0.0,1.0
late,5,13,1,42,0.2124766205805858,1,0.0,1.0
late,6,6,2,42,0.4225091544957198,1,0.0,0.5
late,6,13,2,42,0.18782731291263505,1,0.0,0.5
late,10,1,14,42,0.46234175418892265,4,0.25,0.2857142857142857
late,10,2,14,42,0.4439472267360208,2,0.0,0.14285714285714285
late,10,3,14,42,0.44025859568572967,2,0.5,0.14285714285714285
late,10,6,14,42,0.4152286205357213,3,0.6666666666666666,0.21428571428571427
late,10,13,14,42,0.211991524050295,3,0.3333333333333333,0.21428571428571427
late,11,1,1,42,0.5139267335736751,1,0.0,1.0
late,12,5,1,42,0.36121904324813947,1,0.0,1.0
late,15,1,6,42,0.8918634618982332,1,1.0,0.16666666666666666
late,15,3,6,42,0.8653121098539983,2,1.0,0.3333333333333333
late,15,10,6,42,0.7500093919491274,1,1.0,0.16666666666666666
late,15,12,6,42,0.7617981476406531,1,1.0,0.16666666666666666
late,15,13,6,42,0.6980988403828855,1,0.0,0.16666666666666666
late,16,1,1,42,0.8619492323091068,1,1.0,1.0
late,0,1,23,43,0.8901944544221313,10,1.0,0.43478260869565216
late,0,2,23,43,0.88169842891903,3,1.0,0.13043478260869565
late,0,3,23,43,0.8881528194994969,1,1.0,0.043478260869565216
late,0,6,23,43,0.8815874316739393,3,1.0,0.13043478260869565
late,0,7,23,43,0.8485729059694814,4,1.0,0.17391304347826086
late,0,10,23,43,0.763632754834,1,1.0,0.043478260869565216
late,0,13,23,43,0.6442940454232017,1,0.0,0.043478260869565216
late,1,1,11,43,0.6333731132239548,4,0.75,0.36363636363636365
late,1,2,11,43,0.6182859153519666,2,0.5,0.18181818181818182
late,1,6,11,43,0.5747592411749867,1,1.0,0.09090909090909091
late,1,13,11,43,0.3173948072864017,4,0.0,0.36363636363636365
late,2,2,5,43,0.6112870211352772,2,1.0,0.4
late,2,6,5,43,0.5473228514506716,1,0.0,0.2
late,2,13,5,43,0.30363126959896886,2,0.0,0.4
late,6,1,11,43,0.6102723489731274,2,0.5,0.18181818181818182
late,6,2,11,43,0.5876632718395164,4,0.5,0.36363636363636365
late,6,6,11,43,0.5504620269445808,1,0.0,0.09090909090909091
late,6,13,11,43,0.26951629034801833,3,0.3333333333333333,0.2727272727272727
late,6,14,11,43,0.2230967130298027,1,0.0,0.09090909090909091
late,7,13,1,43,0.3427868575964356,1,0.0,1.0
late,9,13,1,43,0.2383103049040585,1,0.0,1.0
late,10,1,14,43,0.6243152146752943,2,0.5,0.14285714285714285
late,10,2,14,43,0.605606022595242,3,1.0,0.21428571428571427
late,10,6,14,43,0.5649336018188369,1,1.0,0.07142857142857142
late,10,10,14,43,0.5062248103518859,1,0.0,0.07142857142857142
late,10,13,14,43,0.32062534542181415,7,0.42857142857142855,0.5
late,11,1,14,43,0.6474026053769745,2,0.0,0.14285714285714285
late,11,2,14,43,0.6285913465042672,1,1.0,0.07142857142857142
late,11,6,14,43,0.5819525781313056,2,1.0,0.14285714285714285
late,11,10,14,43,0.5008938166695065,2,1.0,0.14285714285714285
late,11,11,14,43,0.5120273648530459,3,0.6666666666666666,0.21428571428571427
late,11,13,14,43,0.2977614603492144,4,0.25,0.2857142857142857
late,13,1,23,43,0.5786920026252842,3,0.6666666666666666,0.13043478260869565
late,13,2,23,43,0.5523284968916464,8,0.25,0.34782608695652173
late,13,6,23,43,0.5241166003468788,1,1.0,0.043478260869565216
late,13,13,23,43,0.2498606140799578,9,0.5555555555555556,0.391304347826087
late,13,14,23,43,0.20953014603135045,2,0.0,0.08695652173913043
late,14,13,2,43,0.23527595928271103,1,0.0,0.5
late,14,14,2,43,0.2121587009685417,1,0.0,0.5
late,0,1,4,44,0.9148811261580718,2,1.0,0.5
late,0,5,4,44,0.9174037722730826,2,1.0,0.5
late,1,1,8,44,0.6594854626916354,4,0.75,0.5
late,1,2,8,44,0.6447749317235977,2,0.5,0.25
late,1,13,8,44,0.3416875584338218,2,0.5,0.25
late,2,1,6,44,0.634395937675758,1,0.0,0.16666666666666666
late,2,2,6,44,0.6156262426613301,3,1.0,0.5
late,2,5,6,44,0.5811062174827345,1,1.0,0.16666666666666666
late,2,13,6,44,0.330934831068098,1,0.0,0.16666666666666666
late,5,1,3,44,0.65643820130527,2,1.0,0.6666666666666666
late,5,13,3,44,0.34601940547962395,1,0.0,0.3333333333333333
late,6,1,8,44,0.6406568972066746,1,0.0,0.125
late,6,2,8,44,0.6188204291040128,1,0.0,0.125
late,6,5,8,44,0.5866073646404876,1,1.0,0.125
late,6,6,8,44,0.5825657889588325,3,0.3333333333333333,0.375
late,6,13,8,44,0.30768866097999775,2,1.0,0.25
late,10,1,9,44,0.6254990055173744,3,0.6666666666666666,0.3333333333333333
late,10,2,9,44,0.6039318520232922,3,0.3333333333333333,0.3333333333333333
late,10,13,9,44,0.37030899565456704,3,0.3333333333333333,0.3333333333333333
late,11,2,1,44,0.5643503667651469,1,0.0,1.0
late,13,2,5,44,0.6142102312071606,1,0.0,0.2
late,13,13,5,44,0.3073516815667142,3,1.0,0.6
late,13,14,5,44,0.26001021868408686,1,1.0,0.2
late,0,1,7,45,0.8919185852003031,1,1.0,0.14285714285714285
late,0,2,7,45,0.8831511924573779,2,0.5,0.2857142857142857
late,0,6,7,45,0.8742880601077594,1,1.0,0.14285714285714285
late,0,10,7,45,0.7479883037432656,1,1.0,0.14285714285714285
late,0,13,7,45,0.624658493032231,2,1.0,0.2857142857142857
late,1,1,17,45,0.5933302548395109,5,0.4,0.29411764705882354
late,1,2,17,45,0.5858526331247828,4,0.5,0.23529411764705882
late,1,6,17,45,0.5368050413171981,2,0.5,0.11764705882352941
late,1,13,17,45,0.2822677869696287,6,0.0,0.35294117647058826
late,2,1,5,45,0.5926166311666325,1,1.0,0.2
late,2,2,5,45,0.5825928859956582,4,1.0,0.8
late,4,1,2,45,0.5908538933980119,1,1.0,0.5
late,4,13,2,45,0.2944249510434304,1,0.0,0.5
late,5,13,1,45,0.27622860339286853,1,0.0,1.0
late,6,2,4,45,0.5529955563746621,1,1.0,0.25
late,6,6,4,45,0.5135222800796091,3,0.3333333333333333,0.75
late,7,13,1,45,0.32289886081136526,1,1.0,1.0
late,10,1,21,45,0.5420258004088836,5,0.8,0.23809523809523808
late,10,2,21,45,0.5248501025327366,5,0.2,0.23809523809523808
late,10,4,21,45,0.5324200673732503,1,0.0,0.047619047619047616
late,10,6,21,45,0.4928347048178675,1,1.0,0.047619047619047616
late,10,10,21,45,0.45889072779292694,1,1.0,0.047619047619047616
late,10,13,21,45,0.2806115750727517,8,0.375,0.38095238095238093
late,11,1,1,45,0.6306732649741299,1,1.0,1.0
late,13,1,12,45,0.5210909857182445,3,0.6666666666666666,0.25
late,13,2,12,45,0.4952501062102545,2,1.0,0.16666666666666666
late,13,5,12,45,0.4720593406148272,1,0.0,0.08333333333333333
late,13,13,12,45,0.24283070522241837,6,0.16666666666666666,0.5
late,1,1,7,46,0.5281492064356935,2,1.0,0.2857142857142857
late,1,6,7,46,0.4695288494399431,3,1.0,0.42857142857142855
late,1,13,7,46,0.23793802813906578,2,0.5,0.2857142857142857
late,5,6,3,46,0.44127553435634354,3,0.0,1.0
late,6,1,8,46,0.5129633542224388,1,0.0,0.125
late,6,5,8,46,0.45274485997808267,1,0.0,0.125
late,6,6,8,46,0.44860055310556485,5,0.2,0.625
late,6,13,8,46,0.18817782479902315,1,0.0,0.125
late,10,1,9,46,0.4987467336191518,3,0.6666666666666666,0.3333333333333333
late,10,5,9,46,0.44451192444895216,1,0.0,0.1111111111111111
late,10,6,9,46,0.4454976469310433,1,1.0,0.1111111111111111
late,10,13,9,46,0.23105335602242005,4,0.0,0.4444444444444444
late,11,1,5,46,0.515000221573424,1,0.0,0.2
late,11,3,5,46,0.5024304707606404,1,1.0,0.2
late,11,6,5,46,0.45079327012740594,1,0.0,0.2
late,11,10,5,46,0.39945785070156475,1,1.0,0.2
late,11,13,5,46,0.18954943084214565,1,0.0,0.2
late,13,13,5,46,0.1423952274304625,4,0.0,0.8
late,13,14,5,46,0.11952359880261736,1,0.0,0.2
late,15,1,4,46,0.8777706020061619,4,1.0,1.0
late,16,1,3,46,0.8681480772831537,2,1.0,0.6666666666666666
late,16,5,3,46,0.8460926856230593,1,1.0,0.3333333333333333
late,1,1,7,47,0.5984064419803208,2,0.5,0.2857142857142857
late,1,2,7,47,0.5754697522118875,3,0.3333333333333333,0.42857142857142855
late,1,5,7,47,0.5591098658721033,2,0.5,0.2857142857142857
late,2,2,9,47,0.5703251121949032,6,0.6666666666666666,0.6666666666666666
late,2,6,9,47,0.5320739899455984,1,1.0,0.1111111111111111
late,2,13,9,47,0.30309598946559296,2,0.0,0.2222222222222222
late,4,2,1,47,0.5533893676274951,1,1.0,1.0
late,5,3,2,47,0.6560039570758118,1,0.0,0.5
late,5,6,2,47,0.5821307604532622,1,0.0,0.5
late,6,5,3,47,0.5755808671359434,2,0.5,0.6666666666666666
late,6,13,3,47,0.28106975566998843,1,1.0,0.3333333333333333
late,7,13,1,47,0.30493970828834777,1,0.0,1.0
late,10,1,8,47,0.6327387311081925,1,0.0,0.125
late,10,2,8,47,0.6138661866236834,1,1.0,0.125
late,10,13,8,47,0.35291013340892374,6,0.5,0.75
late,11,10,3,47,0.4976974890291224,1,1.0,0.3333333333333333
late,11,11,3,47,0.5164456647229796,1,0.0,0.3333333333333333
late,11,13,3,47,0.33047523012052543,1,0.0,0.3333333333333333
late,13,2,11,47,0.5576131871197384,5,1.0,0.45454545454545453
late,13,5,11,47,0.5346148295620677,1,0.0,0.09090909090909091
late,13,6,11,47,0.5362048817647186,1,1.0,0.09090909090909091
late,13,13,11,47,0.2794591773014053,4,0.25,0.36363636363636365
late,15,1,9,47,0.9257433988303644,4,0.5,0.4444444444444444
late,15,2,9,47,0.9036575007623099,3,1.0,0.3333333333333333
late,15,6,9,47,0.903319323274235,1,1.0,0.1111111111111111
late,15,10,9,47,0.8246177024740138,1,1.0,0.1111111111111111
late,16,1,4,47,0.9198404612830409,1,0.0,0.25
late,16,2,4,47,0.901604715930677,2,1.0,0.5
late,16,10,4,47,0.825199970759066,1,1.0,0.25
late,1,1,9,48,0.5943149630336065,2,1.0,0.2222222222222222
late,1,3,9,48,0.5899417508270417,5,0.6,0.5555555555555556
late,1,5,9,48,0.5297194704311983,1,0.0,0.1111111111111111
late,1,11,9,48,0.4330067763963459,1,1.0,0.1111111111111111
late,2,1,1,48,0.5107907012692348,1,1.0,1.0
late,3,1,10,48,0.5733351064753242,3,0.3333333333333333,0.3
late,3,3,10,48,0.5751807362754845,4,0.5,0.4
late,3,5,10,48,0.5111823996592929,2,0.0,0.2
late,3,11,10,48,0.39800261185175906,1,1.0,0.1
late,5,3,2,48,0.5265928490051304,1,0.0,0.5
late,5,13,2,48,0.24429251229445897,1,1.0,0.5
late,7,6,1,48,0.48559489594833233,1,1.0,1.0
late,10,1,3,48,0.5279250769804403,3,0.6666666666666666,1.0
late,11,1,16,48,0.5379410871869625,8,0.375,0.5
late,11,3,16,48,0.5266768509588027,2,0.0,0.125
late,11,5,16,48,0.4896898879245416,2,0.0,0.125
late,11,6,16,48,0.49146636031161317,2,0.5,0.125
late,11,13,16,48,0.23619085275212123,2,0.5,0.125
late,13,3,2,48,0.5211887963766964,1,1.0,0.5
late,13,10,2,48,0.38231366008915385,1,0.0,0.5
late,15,1,1,48,0.9008821974808342,1,1.0,1.0
late,16,11,1,48,0.7234687887903007,1,0.0,1.0
late,17,1,7,48,0.9179732218379747,3,1.0,0.42857142857142855
late,17,3,7,48,0.9067870131954907,1,1.0,0.14285714285714285
late,17,6,7,48,0.8982997932792782,2,1.0,0.2857142857142857
late,17,11,7,48,0.8031897811429758,1,1.0,0.14285714285714285
late,0,3,6,49,0.9048953261927609,4,1.0,0.6666666666666666
late,0,10,6,49,0.7987098088855471,2,1.0,0.3333333333333333
late,3,13,1,49,0.31092338826180715,1,1.0,1.0
late,10,12,9,49,0.5517771713255836,6,0.5,0.6666666666666666
late,10,13,9,49,0.36186016121166337,3,0.3333333333333333,0.3333333333333333
late,12,1,61,49,0.6197049002669172,1,0.0,0.01639344262295082
late,12,2,61,49,0.5990645023251502,4,0.25,0.06557377049180328
late,12,3,61,49,0.5900910542236746,2,0.5,0.03278688524590164
late,12,6,61,49,0.5721066735636502,3,1.0,0.04918032786885246
late,12,10,61,49,0.5053374455929551,5,0.8,0.08196721311475409
late,12,12,61,49,0.524369772832442,31,0.5161290322580645,0.5081967213114754
late,12,13,61,49,0.339831416429355,11,0.18181818181818182,0.18032786885245902
late,12,14,61,49,0.2725189416185065,4,0.5,0.06557377049180328
late,13,12,5,49,0.48852774068073657,1,1.0,0.2
late,13,13,5,49,0.30411426875956005,4,0.25,0.8
late,14,14,1,49,0.27165738976997883,1,1.0,1.0
late,1,1,16,50,0.6086020137478934,6,0.3333333333333333,0.375
late,1,2,16,50,0.5860645031869004,1,1.0,0.0625
late,1,5,16,50,0.5452935161700823,2,0.0,0.125
late,1,6,16,50,0.5447075342023784,1,1.0,0.0625
late,1,13,16,50,0.3001044567435847,4,0.0,0.25
late,1,14,16,50,0.25059679068956703,2,0.0,0.125
late,2,1,25,50,0.5973488631208799,1,0.0,0.04
late,2,2,25,50,0.570600469178074,13,0.5384615384615384,0.52
late,2,6,25,50,0.5278459485911755,3,0.6666666666666666,0.12
late,2,13,25,50,0.29537520709903686,8,0.25,0.32
late,3,5,1,50,0.5590412100626281,1,1.0,1.0
late,5,1,16,50,0.5383172714337814,3,0.3333333333333333,0.1875
late,5,3,16,50,0.5068202730544568,2,1.0,0.125
late,5,5,16,50,0.49362054256827914,6,0.5,0.375
late,5,7,16,50,0.4636088975944505,1,1.0,0.0625
late,5,8,16,50,0.3927235017075748,1,0.0,0.0625
late,5,10,16,50,0.427131984132321,1,1.0,0.0625
late,5,13,16,50,0.2553829482965204,2,0.0,0.125
late,6,1,27,50,0.6134460697294707,1,1.0,0.037037037037037035
late,6,2,27,50,0.5919255594995049,4,0.75,0.14814814814814814
late,6,3,27,50,0.5822985965729998,1,1.0,0.037037037037037035
late,6,5,27,50,0.5556819749997578,2,0.0,0.07407407407407407
late,6,6,27,50,0.5524489830922205,9,0.6666666666666666,0.3333333333333333
late,6,10,27,50,0.4601200575802414,2,0.5,0.07407407407407407
late,6,13,27,50,0.28377580057921614,8,0.125,0.2962962962962963
late,7,2,6,50,0.6035113791294943,1,1.0,0.16666666666666666
late,7,5,6,50,0.5699222033836868,1,0.0,0.16666666666666666
late,7,6,6,50,0.5628279068532305,1,1.0,0.16666666666666666
late,7,13,6,50,0.3246482993239909,3,0.3333333333333333,0.5
late,8,5,2,50,0.5197622365810712,1,1.0,0.5
late,8,13,2,50,0.2205415844103053,1,0.0,0.5
late,9,1,2,50,0.5975188401309741,1,1.0,0.5
late,9,5,2,50,0.5579231011535177,1,0.0,0.5
late,10,1,14,50,0.6284293124372241,1,1.0,0.07142857142857142
late,10,3,14,50,0.6044276744316063,1,0.0,0.07142857142857142
late,10,5,14,50,0.5740946694770296,1,1.0,0.07142857142857142
late,10,6,14,50,0.574782306905926,3,1.0,0.21428571428571427
late,10,10,14,50,0.5200780603182285,2,0.5,0.14285714285714285
late,10,13,14,50,0.33697073529692156,6,0.6666666666666666,0.42857142857142855
late,13,3,6,50,0.5487335034792398,1,1.0,0.16666666666666666
late,13,5,6,50,0.5231901228675403,3,0.6666666666666666,0.5
late,13,6,6,50,0.5258971473016739,1,1.0,0.16666666666666666
late,13,14,6,50,0.1993661640605938,1,0.0,0.16666666666666666
late,15,1,8,50,0.9427531742810528,1,0.0,0.125
late,15,6,8,50,0.9160829189648384,4,1.0,0.5
late,15,10,8,50,0.8273094921078911,1,0.0,0.125
late,15,13,8,50,0.7945355284081043,2,0.5,0.25
late,16,1,3,50,0.9294972849186744,1,1.0,0.3333333333333333
late,16,3,3,50,0.9195859744294091,1,1.0,0.3333333333333333
late,16,6,3,50,0.901770618019765,1,1.0,0.3333333333333333
late,17,1,3,50,0.9389853013479952,1,1.0,0.3333333333333333
late,17,6,3,50,0.9215383794166189,2,1.0,0.6666666666666666
late,0,1,5,51,0.9323251341830929,1,1.0,0.2
late,0,10,5,51,0.840438776880668,3,1.0,0.6
late,0,12,5,51,0.8817556746652329,1,1.0,0.2
late,1,6,1,51,0.6388934698693214,1,1.0,1.0
late,2,9,1,51,0.5906345977869049,1,1.0,1.0
late,5,2,2,51,0.6586092020943037,1,1.0,0.5
late,5,12,2,51,0.5295943049565353,1,1.0,0.5
late,10,1,14,51,0.5970343423630349,2,0.5,0.14285714285714285
late,10,3,14,51,0.5729011566421081,5,0.6,0.35714285714285715
late,10,5,14,51,0.5527390380847196,1,0.0,0.07142857142857142
late,10,10,14,51,0.5199595163325764,1,1.0,0.07142857142857142
late,10,12,14,51,0.5323332638580041,3,0.3333333333333333,0.21428571428571427
late,10,13,14,51,0.34996440552630015,2,0.0,0.14285714285714285
late,12,1,26,51,0.6520948545130344,1,1.0,0.038461538461538464
late,12,2,26,51,0.6359752968222373,2,0.0,0.07692307692307693
late,12,3,26,51,0.6287992604529772,2,1.0,0.07692307692307693
late,12,5,26,51,0.603219877704303,3,0.3333333333333333,0.11538461538461539
late,12,10,26,51,0.5627232370072381,2,0.5,0.07692307692307693
late,12,12,26,51,0.5795325702150996,14,0.5714285714285714,0.5384615384615384
late,12,13,26,51,0.38490449459369636,2,1.0,0.07692307692307693
late,14,2,1,51,0.5528486522983711,1,1.0,1.0
late,1,1,2,52,0.6395467562182531,1,1.0,0.5
late,1,5,2,52,0.6026542412923884,1,0.0,0.5
late,3,3,5,52,0.5620805892446992,2,1.0,0.4
late,3,5,5,52,0.5104390878677163,1,1.0,0.2
late,3,6,5,52,0.49953847116292777,1,0.0,0.2
late,3,13,5,52,0.2955306796885521,1,0.0,0.2
late,5,5,1,52,0.02447909435319979,1,0.0,1.0
late,6,3,7,52,0.5215434838270266,5,0.6,0.7142857142857143
late,6,13,7,52,0.28990710984248685,2,0.0,0.2857142857142857
late,7,3,3,52,0.6673822560298296,2,1.0,0.6666666666666666
late,7,10,3,52,0.5266047964548516,1,1.0,0.3333333333333333
late,9,3,5,52,0.49992751186068113,2,1.0,0.4
late,9,5,5,52,0.5013999126381881,1,0.0,0.2
late,9,10,5,52,0.4561137521805029,1,1.0,0.2
late,9,13,5,52,0.3086797818395313,1,0.0,0.2
late,10,3,5,52,0.5393243220901824,2,0.5,0.4
late,10,5,5,52,0.49921785873984986,1,0.0,0.2
late,10,9,5,52,0.4771237089926319,2,1.0,0.4
late,13,3,1,52,0.6121518953319541,1,1.0,1.0
late,15,1,12,52,0.9501774019189936,6,1.0,0.5
late,15,3,12,52,0.9408105030477413,2,1.0,0.16666666666666666
late,15,6,12,52,0.9291271810230096,3,0.6666666666666666,0.25
late,15,9,12,52,0.9026613158244438,1,1.0,0.08333333333333333
late,1,1,8,53,0.6268689560619417,1,0.0,0.125
late,1,3,8,53,0.6184291574560385,3,0.3333333333333333,0.375
late,1,5,8,53,0.5408298375090042,2,0.0,0.25
late,1,6,8,53,0.5379186403478207,1,1.0,0.125
late,1,13,8,53,0.28030674162579605,1,0.0,0.125
late,3,3,13,53,0.6657406249085581,6,0.3333333333333333,0.46153846153846156
late,3,6,13,53,0.5820926502879601,4,0.5,0.3076923076923077
late,3,13,13,53,0.32965025904821693,3,0.6666666666666666,0.23076923076923078
late,5,1,9,53,0.6188367823532934,1,0.0,0.1111111111111111
late,5,3,9,53,0.596504100835411,1,1.0,0.1111111111111111
late,5,6,9,53,0.5449263114652261,4,0.5,0.4444444444444444
late,5,9,9,53,0.5224421479471043,3,0.6666666666666666,0.3333333333333333
late,6,1,33,53,0.5900299244368395,2,1.0,0.06060606060606061
late,6,3,33,53,0.5526068170667892,9,0.5555555555555556,0.2727272727272727
late,6,5,33,53,0.5464043838521899,6,0.16666666666666666,0.18181818181818182
late,6,6,33,53,0.5441421960562244,13,0.6153846153846154,0.3939393939393939
late,6,9,33,53,0.5183843148155127,3,1.0,0.09090909090909091
late,8,3,9,53,0.5167759995491328,1,1.0,0.1111111111111111
late,8,5,9,53,0.5052215111303762,3,0.3333333333333333,0.3333333333333333
late,8,6,9,53,0.5026956192759527,2,0.5,0.2222222222222222
late,8,8,9,53,0.38291998980943187,1,0.0,0.1111111111111111
late,8,9,9,53,0.4715838283442922,1,1.0,0.1111111111111111
late,8,13,9,53,0.2739734484196781,1,0.0,0.1111111111111111
late,9,1,23,53,0.6257938872681075,1,1.0,0.043478260869565216
late,9,3,23,53,0.5879040278074827,11,0.7272727272727273,0.4782608695652174
late,9,5,23,53,0.5854137006954329,2,0.5,0.08695652173913043
late,9,6,23,53,0.5842464043643345,4,0.5,0.17391304347826086
late,9,8,23,53,0.4813525499132119,1,0.0,0.043478260869565216
late,9,9,23,53,0.5524475908621084,1,1.0,0.043478260869565216
late,9,13,23,53,0.34224722835512383,3,0.3333333333333333,0.13043478260869565
late,10,1,7,53,0.6345467376547002,1,0.0,0.14285714285714285
late,10,5,7,53,0.5725060483749624,1,1.0,0.14285714285714285
late,10,9,7,53,0.5575625675517775,3,0.6666666666666666,0.42857142857142855
late,10,13,7,53,0.32057494404196885,2,0.5,0.2857142857142857
late,13,5,5,53,0.4428282339155413,2,0.0,0.4
late,13,13,5,53,0.2289959988962333,3,0.3333333333333333,0.6
late,15,5,5,53,0.91464417821265,1,1.0,0.2
late,15,9,5,53,0.8799962889777664,2,1.0,0.4
late,15,10,5,53,0.833411088395464,2,1.0,0.4
late,16,3,2,53,0.9396021671086066,2,1.0,1.0
late,18,8,2,53,0.8656563377940742,1,1.0,0.5
late,18,9,2,53,0.9040753534439165,1,1.0,0.5
late,0,1,6,54,0.8946051904417197,4,1.0,0.6666666666666666
late,0,2,6,54,0.8818828528233231,1,1.0,0.16666666666666666
late,0,10,6,54,0.7454945644509778,1,0.0,0.16666666666666666
late,1,1,19,54,0.5506498389302533,13,0.46153846153846156,0.6842105263157895
late,1,2,19,54,0.5366800178766326,1,1.0,0.05263157894736842
late,1,5,19,54,0.5052033364469865,2,0.0,0.10526315789473684
late,1,6,19,54,0.5046812033773985,1,1.0,0.05263157894736842
late,1,13,19,54,0.26265731375020895,2,0.5,0.10526315789473684
late,2,1,3,54,0.5410355792971848,1,1.0,0.3333333333333333
late,2,2,3,54,0.5310270057472571,2,0.5,0.6666666666666666
