phase,A1_actionId,C_actionId,n_context,A1_spinId,C_spinId,EV,count,train_winrate,usage_rate
receive,10,8,2996,2,1,0.3310904916059634,3,0.3333333333333333,0.0010013351134846463
receive,10,8,2996,2,3,0.33595366396095266,5,0.6,0.0016688918558077437
receive,10,9,2996,2,1,0.42571197316728543,1,1.0,0.0003337783711615487
receive,10,9,2996,2,2,0.42941104954093967,13,0.5384615384615384,0.0043391188251001335
receive,10,9,2996,2,3,0.41937178990471996,2,0.0,0.0006675567423230974
receive,10,9,2996,2,5,0.6511910466789187,4,0.75,0.0013351134846461949
receive,10,10,2996,2,1,0.40557981202436083,3,0.6666666666666666,0.0010013351134846463
receive,10,10,2996,2,2,0.40944423475777425,322,0.4658385093167702,0.10747663551401869
receive,10,10,2996,2,3,0.37016210569827357,20,0.3,0.006675567423230975
receive,10,10,2996,2,4,0.5502124228125604,6,0.5,0.0020026702269692926
receive,10,10,2996,2,5,0.5474525164383097,10,0.7,0.0033377837116154874
receive,10,11,2996,2,2,0.4392949920508906,16,0.4375,0.0053404539385847796
receive,10,11,2996,2,3,0.39369319222806115,3,1.0,0.0010013351134846463
receive,10,11,2996,2,5,0.5602121200529736,1,1.0,0.0003337783711615487
receive,10,12,2996,2,1,0.4675191679547457,1,1.0,0.0003337783711615487
receive,10,12,2996,2,2,0.46213676253970065,158,0.4177215189873418,0.0527369826435247
receive,10,12,2996,2,3,0.4427196228791331,7,0.5714285714285714,0.002336448598130841
receive,10,12,2996,2,4,0.5952441400032014,1,1.0,0.0003337783711615487
receive,10,12,2996,2,5,0.5940189892199139,9,0.5555555555555556,0.0030040053404539386
receive,10,13,2996,2,0,0.0013757279200188933,32,0.0,0.010680907877169559
receive,10,13,2996,2,1,0.3944242472337588,306,0.37254901960784315,0.10213618157543392
receive,10,13,2996,2,2,0.38384363228858004,9,0.1111111111111111,0.0030040053404539386
receive,10,13,2996,2,3,0.3514032274369861,597,0.32998324958123953,0.1992656875834446
receive,10,13,2996,2,4,0.49728250497636234,3,0.0,0.0010013351134846463
receive,10,13,2996,2,5,0.5853183385554541,1,1.0,0.0003337783711615487
receive,10,14,2996,2,1,0.2689414934051179,4,0.25,0.0013351134846461949
receive,10,14,2996,2,3,0.2618718683271127,6,0.16666666666666666,0.0020026702269692926
receive,10,1,343,3,0,0.0012477105194626797,1,0.0,0.0029154518950437317
receive,10,1,343,3,1,0.47859982681515223,19,0.7894736842105263,0.05539358600583091
receive,10,1,343,3,3,0.35947705855125917,1,1.0,0.0029154518950437317
receive,10,2,343,3,0,0.0011699732059373285,2,0.0,0.0058309037900874635
receive,10,2,343,3,1,0.4340492189644436,61,0.45901639344262296,0.17784256559766765
receive,10,2,343,3,3,0.32267233311291565,1,1.0,0.0029154518950437317
receive,10,3,343,3,1,0.4829202778124959,2,0.0,0.0058309037900874635
receive,10,3,343,3,3,0.49726384820500674,1,0.0,0.0029154518950437317
receive,10,5,343,3,0,0.0011446676643065766,1,0.0,0.0029154518950437317
receive,10,5,343,3,1,0.42385726562056664,19,0.42105263157894735,0.05539358600583091
receive,10,5,343,3,3,0.4195567931152161,1,0.0,0.0029154518950437317
receive,10,6,343,3,1,0.4452468968036846,31,0.3225806451612903,0.09037900874635568
receive,10,6,343,3,2,0.44170122955530716,1,1.0,0.0029154518950437317
receive,10,6,343,3,3,0.46950116584086554,5,0.6,0.014577259475218658
receive,10,7,343,3,1,0.3734920313070259,1,0.0,0.0029154518950437317
receive,10,8,343,3,3,0.2918328023245866,1,1.0,0.0029154518950437317
receive,10,10,343,3,2,0.3722471325571844,5,0.4,0.014577259475218658
receive,10,10,343,3,3,0.32017084364593446,5,0.4,0.014577259475218658
receive,10,12,343,3,2,0.40869672125224354,8,0.375,0.023323615160349854
receive,10,12,343,3,3,0.38251135816745313,4,1.0,0.011661807580174927
receive,10,13,343,3,0,0.0011215872618047435,8,0.0,0.023323615160349854
receive,10,13,343,3,1,0.3214909072462649,17,0.35294117647058826,0.04956268221574344
receive,10,13,343,3,2,0.30596259775882634,1,0.0,0.0029154518950437317
receive,10,13,343,3,3,0.27251792435083494,142,0.21830985915492956,0.4139941690962099
receive,10,14,343,3,1,0.22929282018118763,1,0.0,0.0029154518950437317
receive,10,14,343,3,3,0.20814964196341557,4,0.0,0.011661807580174927
receive,10,1,25,4,1,0.5204470241655048,1,1.0,0.04
receive,10,2,25,4,1,0.4767397107646147,1,0.0,0.04
receive,10,3,25,4,3,0.5275362914599749,2,1.0,0.08
receive,10,5,25,4,1,0.4640375239843669,3,0.0,0.12
receive,10,5,25,4,3,0.44857018014315675,1,1.0,0.04
receive,10,6,25,4,1,0.48603879581191445,1,0.0,0.04
receive,10,9,25,4,2,0.42372118535760706,5,0.2,0.2
receive,10,12,25,4,2,0.440256882637715,3,0.3333333333333333,0.12
receive,10,13,25,4,0,0.0012094814967183627,1,0.0,0.04
receive,10,13,25,4,1,0.3472486797585447,2,0.5,0.08
receive,10,13,25,4,3,0.2779668773406479,4,0.25,0.16
receive,10,14,25,4,1,0.23884555393565138,1,1.0,0.04
receive,10,1,164,5,1,0.4651811001074693,18,0.5555555555555556,0.10975609756097561
receive,10,2,164,5,1,0.4288009548210235,28,0.35714285714285715,0.17073170731707318
receive,10,2,164,5,3,0.40183940211694463,1,0.0,0.006097560975609756
receive,10,3,164,5,1,0.47028466424808574,2,0.0,0.012195121951219513
receive,10,3,164,5,2,0.4763634750724244,2,0.0,0.012195121951219513
receive,10,3,164,5,3,0.521366184681594,5,0.6,0.03048780487804878
receive,10,5,164,5,0,0.0010544041182433935,2,0.0,0.012195121951219513
receive,10,5,164,5,1,0.4164307278941392,8,0.25,0.04878048780487805
receive,10,5,164,5,2,0.4063024908619729,2,0.5,0.012195121951219513
receive,10,5,164,5,3,0.44448805688106136,3,0.3333333333333333,0.018292682926829267
receive,10,6,164,5,1,0.4481488340487517,7,0.42857142857142855,0.042682926829268296
receive,10,6,164,5,3,0.5077077120453163,4,0.25,0.024390243902439025
receive,10,7,164,5,3,0.4234529125066646,1,1.0,0.006097560975609756
receive,10,9,164,5,2,0.4197883598348511,2,0.0,0.012195121951219513
receive,10,10,164,5,2,0.40924929896633144,12,0.5833333333333334,0.07317073170731707
receive,10,10,164,5,5,0.562895032128991,1,1.0,0.006097560975609756
receive,10,11,164,5,2,0.43676033645388596,1,1.0,0.006097560975609756
receive,10,12,164,5,2,0.48256619632147124,21,0.5238095238095238,0.12804878048780488
receive,10,12,164,5,3,0.4645613603468121,1,0.0,0.006097560975609756
receive,10,12,164,5,5,0.6338510444969484,1,1.0,0.006097560975609756
receive,10,13,164,5,0,0.0014366672327457662,3,0.0,0.018292682926829267
receive,10,13,164,5,1,0.43019659742797905,20,0.4,0.12195121951219512
receive,10,13,164,5,3,0.38406729918647514,17,0.47058823529411764,0.10365853658536585
receive,10,13,164,5,5,0.6402356081567822,1,1.0,0.006097560975609756
receive,10,14,164,5,3,0.2936539031969171,1,0.0,0.006097560975609756
receive,11,2,7,1,1,0.48638641657736853,2,1.0,0.2857142857142857
receive,11,6,7,1,1,0.5174106673180057,1,1.0,0.14285714285714285
receive,11,10,7,1,2,0.41257946966505404,1,0.0,0.14285714285714285
receive,11,13,7,1,1,0.38168547750292886,3,0.0,0.42857142857142855
receive,11,1,1571,2,0,0.0013343932182038434,7,0.0,0.004455760661998727
receive,11,1,1571,2,1,0.5129257364086764,643,0.5381026438569206,0.4092934436664545
receive,11,1,1571,2,2,0.40281537870402456,2,0.0,0.001273074474856779
receive,11,1,1571,2,3,0.36463920635146935,1,0.0,0.0006365372374283895
receive,11,2,1571,2,1,0.4461730777081969,127,0.4015748031496063,0.08084022915340547
receive,11,2,1571,2,3,0.32915948051783256,1,1.0,0.0006365372374283895
receive,11,3,1571,2,1,0.5011439290171577,4,0.25,0.002546148949713558
receive,11,3,1571,2,3,0.5173766701523362,7,0.5714285714285714,0.004455760661998727
receive,11,4,1571,2,1,0.46759365044527934,40,0.475,0.025461489497135583
receive,11,4,1571,2,3,0.46103654620159473,1,1.0,0.0006365372374283895
receive,11,4,1571,2,4,0.5114274139965993,13,0.38461538461538464,0.008274984086569064
receive,11,5,1571,2,0,0.0012101205804642076,1,0.0,0.0006365372374283895
receive,11,5,1571,2,1,0.4610438538587381,49,0.42857142857142855,0.031190324633991087
receive,11,5,1571,2,3,0.44597057063552026,3,0.3333333333333333,0.0019096117122851686
receive,11,6,1571,2,0,0.0014340489832329222,1,0.0,0.0006365372374283895
receive,11,6,1571,2,1,0.5065153510071874,56,0.39285714285714285,0.03564608529598982
receive,11,6,1571,2,3,0.5220848672945968,11,0.5454545454545454,0.007001909611712286
receive,11,7,1571,2,0,0.0011826826730476322,1,0.0,0.0006365372374283895
receive,11,7,1571,2,1,0.43178611697682984,62,0.4838709677419355,0.03946530872056015
receive,11,7,1571,2,3,0.41599141798059386,7,0.2857142857142857,0.004455760661998727
receive,11,8,1571,2,1,0.3701522944130923,3,0.3333333333333333,0.0019096117122851686
receive,11,8,1571,2,3,0.3615781948017449,1,0.0,0.0006365372374283895
receive,11,9,1571,2,3,0.40570293312025735,1,0.0,0.0006365372374283895
receive,11,10,1571,2,0,0.0010785266831917731,1,0.0,0.0006365372374283895
receive,11,10,1571,2,1,0.4021470826981058,4,0.25,0.002546148949713558
receive,11,10,1571,2,2,0.41816326859812863,145,0.46206896551724136,0.09229789942711648
receive,11,10,1571,2,3,0.3632716665878309,12,0.25,0.0076384468491406746
receive,11,10,1571,2,4,0.5258427433982351,1,1.0,0.0006365372374283895
receive,11,10,1571,2,5,0.5075052632348962,2,0.0,0.001273074474856779
receive,11,11,1571,2,0,0.0011798566979117455,3,0.0,0.0019096117122851686
receive,11,11,1571,2,2,0.44853831245651016,135,0.5037037037037037,0.0859325270528326
receive,11,11,1571,2,3,0.38690812334507385,10,0.3,0.006365372374283896
receive,11,12,1571,2,2,0.4740711192270095,4,0.25,0.002546148949713558
receive,11,12,1571,2,3,0.4303853299203057,1,0.0,0.0006365372374283895
receive,11,13,1571,2,0,0.0012587017191258263,11,0.0,0.007001909611712286
receive,11,13,1571,2,1,0.3707711991235695,68,0.2647058823529412,0.04328453214513049
receive,11,13,1571,2,3,0.3294478031540808,123,0.3170731707317073,0.07829408020369191
receive,11,13,1571,2,4,0.5780306744930195,1,1.0,0.0006365372374283895
receive,11,13,1571,2,5,0.5918553255078522,3,0.6666666666666666,0.0019096117122851686
receive,11,14,1571,2,1,0.2009937461508449,5,0.0,0.003182686187141948
receive,11,1,420,3,0,0.0012805369607164685,3,0.0,0.007142857142857143
receive,11,1,420,3,1,0.49341326150852083,144,0.5208333333333334,0.34285714285714286
receive,11,2,420,3,0,0.001134469157563336,3,0.0,0.007142857142857143
receive,11,2,420,3,1,0.4294579300974413,37,0.2972972972972973,0.0880952380952381
receive,11,3,420,3,1,0.484613977494188,2,1.0,0.004761904761904762
receive,11,4,420,3,1,0.45153233659052827,2,1.0,0.004761904761904762
receive,11,5,420,3,1,0.44593503002625945,20,0.35,0.047619047619047616
receive,11,6,420,3,1,0.4773105835354192,27,0.4444444444444444,0.06428571428571428
receive,11,6,420,3,3,0.49542757908954865,4,1.0,0.009523809523809525
receive,11,7,420,3,1,0.397203909303918,10,0.3,0.023809523809523808
receive,11,7,420,3,3,0.3838987555746228,2,0.5,0.004761904761904762
receive,11,9,420,3,1,0.3888749860570519,1,0.0,0.002380952380952381
receive,11,10,420,3,2,0.3767282027790916,14,0.7142857142857143,0.03333333333333333
receive,11,10,420,3,3,0.3192761712878306,7,0.42857142857142855,0.016666666666666666
receive,11,11,420,3,2,0.40647870152960647,3,0.3333333333333333,0.007142857142857143
receive,11,11,420,3,3,0.3426820978194055,7,0.14285714285714285,0.016666666666666666
receive,11,13,420,3,0,0.0010280732390399675,18,0.0,0.04285714285714286
receive,11,13,420,3,1,0.29432513417223205,10,0.2,0.023809523809523808
receive,11,13,420,3,3,0.2570541796611061,104,0.17307692307692307,0.24761904761904763
receive,11,13,420,3,4,0.5123547952547493,1,0.0,0.002380952380952381
receive,11,14,420,3,3,0.18116380686166564,1,1.0,0.002380952380952381
receive,11,1,1,4,1,0.5142072810799413,1,1.0,1.0
receive,11,1,29,5,1,0.5063075758454417,18,0.5,0.6206896551724138
receive,11,4,29,5,1,0.48994440700680836,1,0.0,0.034482758620689655
receive,11,4,29,5,4,0.604990922102045,1,0.0,0.034482758620689655
receive,11,6,29,5,3,0.5533699733545108,1,1.0,0.034482758620689655
receive,11,10,29,5,2,0.41963880204773074,5,0.6,0.1724137931034483
receive,11,10,29,5,5,0.5164795740303844,1,1.0,0.034482758620689655
receive,11,11,29,5,5,0.5321346923070186,1,0.0,0.034482758620689655
receive,11,13,29,5,3,0.3875250064136597,1,0.0,0.034482758620689655
receive,12,5,5,1,2,0.44256648771050805,1,0.0,0.2
receive,12,9,5,1,5,0.6049097795192062,1,1.0,0.2
receive,12,10,5,1,2,0.41175551629864876,1,1.0,0.2
receive,12,12,5,1,2,0.4413006419716103,2,0.0,0.4
receive,12,1,356,2,1,0.49316562718653445,7,0.5714285714285714,0.019662921348314606
receive,12,1,356,2,2,0.36942788897576867,1,1.0,0.0028089887640449437
receive,12,2,356,2,1,0.45352011661043745,12,0.3333333333333333,0.033707865168539325
receive,12,3,356,2,3,0.49384249162243654,12,0.5,0.033707865168539325
receive,12,5,356,2,0,0.0011693091607003828,2,0.0,0.0056179775280898875
receive,12,5,356,2,1,0.430642780842659,7,0.2857142857142857,0.019662921348314606
receive,12,5,356,2,2,0.4068996518073854,1,0.0,0.0028089887640449437
receive,12,5,356,2,3,0.4267722647222987,9,0.4444444444444444,0.025280898876404494
receive,12,6,356,2,1,0.46306203036168897,1,1.0,0.0028089887640449437
receive,12,6,356,2,2,0.45695323109811137,1,0.0,0.0028089887640449437
receive,12,6,356,2,3,0.49419277056212213,1,0.0,0.0028089887640449437
receive,12,8,356,2,3,0.3651211335221015,1,1.0,0.0028089887640449437
receive,12,9,356,2,2,0.4360268993359703,3,0.6666666666666666,0.008426966292134831
receive,12,10,356,2,1,0.39351796998110244,2,0.0,0.0056179775280898875
receive,12,10,356,2,2,0.39847163738954355,62,0.5483870967741935,0.17415730337078653
receive,12,10,356,2,3,0.3603135365519187,2,1.0,0.0056179775280898875
receive,12,10,356,2,4,0.5049762427209827,1,1.0,0.0028089887640449437
receive,12,10,356,2,5,0.45435099449745076,6,0.3333333333333333,0.016853932584269662
receive,12,12,356,2,0,0.0013065606015965493,1,0.0,0.0028089887640449437
receive,12,12,356,2,1,0.4486547209371831,1,0.0,0.0028089887640449437
receive,12,12,356,2,2,0.44380814409110625,179,0.3854748603351955,0.5028089887640449
receive,12,12,356,2,3,0.42284496552463713,2,0.5,0.0056179775280898875
receive,12,12,356,2,4,0.5466911325697243,2,0.5,0.0056179775280898875
receive,12,12,356,2,5,0.4976181784896328,16,0.4375,0.0449438202247191
receive,12,13,356,2,0,0.0012689610600866274,1,0.0,0.0028089887640449437
receive,12,13,356,2,1,0.35812522735493707,5,0.4,0.014044943820224719
receive,12,13,356,2,2,0.35023461595442024,1,1.0,0.0028089887640449437
receive,12,13,356,2,3,0.32369209948070915,15,0.06666666666666667,0.042134831460674156
receive,12,14,356,2,2,0.244200089999451,1,1.0,0.0028089887640449437
receive,12,14,356,2,3,0.24632730328502067,1,0.0,0.0028089887640449437
receive,12,1,28,3,1,0.4735748563221085,3,0.6666666666666666,0.10714285714285714
receive,12,2,28,3,1,0.4381863119018175,4,0.25,0.14285714285714285
receive,12,10,28,3,2,0.3748288479070498,1,0.0,0.03571428571428571
receive,12,10,28,3,3,0.32208584630876924,1,0.0,0.03571428571428571
receive,12,12,28,3,2,0.39952346121766796,2,1.0,0.07142857142857142
receive,12,12,28,3,3,0.36632969431046464,3,0.0,0.10714285714285714
receive,12,13,28,3,1,0.2941941605939202,3,0.6666666666666666,0.10714285714285714
receive,12,13,28,3,3,0.24544554954441597,8,0.25,0.2857142857142857
receive,12,14,28,3,1,0.1928980513548885,1,0.0,0.03571428571428571
receive,12,14,28,3,3,0.18265013897281368,2,0.0,0.07142857142857142
receive,12,1,13,4,1,0.5384231601771522,1,1.0,0.07692307692307693
receive,12,5,13,4,1,0.4708513734657282,2,0.5,0.15384615384615385
receive,12,5,13,4,3,0.44851482355957084,1,1.0,0.07692307692307693
receive,12,10,13,4,2,0.4054217238835424,1,1.0,0.07692307692307693
receive,12,12,13,4,2,0.43404557048632414,5,0.8,0.38461538461538464
receive,12,12,13,4,3,0.3827831980425904,1,1.0,0.07692307692307693
receive,12,13,13,4,2,0.3099960375602849,1,0.0,0.07692307692307693
receive,12,13,13,4,3,0.26213733140919016,1,0.0,0.07692307692307693
receive,12,2,60,5,1,0.4963042939327786,2,0.5,0.03333333333333333
receive,12,3,60,5,3,0.5833573012084703,2,1.0,0.03333333333333333
receive,12,5,60,5,2,0.47344922130858186,1,1.0,0.016666666666666666
receive,12,5,60,5,3,0.5067133576419588,2,0.5,0.03333333333333333
receive,12,8,60,5,4,0.589410209040317,1,1.0,0.016666666666666666
receive,12,10,60,5,2,0.4348082533848811,12,0.5833333333333334,0.2
receive,12,10,60,5,4,0.5420567836800837,1,0.0,0.016666666666666666
receive,12,12,60,5,2,0.49979478939851885,30,0.4,0.5
receive,12,12,60,5,5,0.5692192328630509,2,0.5,0.03333333333333333
receive,12,13,60,5,1,0.4003166799788525,1,1.0,0.016666666666666666
receive,12,13,60,5,2,0.38862014679055623,2,0.0,0.03333333333333333
receive,12,13,60,5,3,0.3575521653242878,2,0.0,0.03333333333333333
receive,12,14,60,5,3,0.2789756524703125,2,0.0,0.03333333333333333
